run,protein_id,organism,task,kind,length,matched,gate_ok
train_run_esm2+3di_proj_gated_conv,Q9BP87,Conus arenatus,peptides,true,31,False,True
train_run_esm2+3di_proj_gated_conv,Q9BP87,Conus arenatus,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,Q2I2R4,Conus litteratus,peptides,true,28,False,True
train_run_esm2+3di_proj_gated_conv,Q2I2R4,Conus litteratus,propeptides,true,26,False,True
train_run_esm2+3di_proj_gated_conv,Q2I2R4,Conus litteratus,propeptides,fp_pred,21,False,True
train_run_esm2+3di_proj_gated_conv,P0C8V9,Conus achatinus,peptides,true,36,True,True
train_run_esm2+3di_proj_gated_conv,P0C8V9,Conus achatinus,propeptides,true,20,True,True
train_run_esm2+3di_proj_gated_conv,Q2I2R2,Conus litteratus,peptides,true,26,False,True
train_run_esm2+3di_proj_gated_conv,Q2I2R2,Conus litteratus,peptides,fp_pred,37,False,True
train_run_esm2+3di_proj_gated_conv,Q2I2R2,Conus litteratus,propeptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,Q2I2R2,Conus litteratus,propeptides,fp_pred,11,False,True
train_run_esm2+3di_proj_gated_conv,Q3YEE4,Conus miles,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q3YEE4,Conus miles,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,D6C4L5,Californiconus californicus,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,D6C4L5,Californiconus californicus,propeptides,true,15,True,True
train_run_esm2+3di_proj_gated_conv,Q9BH84,Conus arenatus,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,Q9BH84,Conus arenatus,propeptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,P0C8V6,Conus achatinus,peptides,true,32,True,True
train_run_esm2+3di_proj_gated_conv,P0C8V6,Conus achatinus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,P56708,Conus marmoreus,peptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P56708,Conus marmoreus,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,P18511,Conus textile,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,P18511,Conus textile,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q29W19,Bos taurus,peptides,true,48,False,True
train_run_esm2+3di_proj_gated_conv,Q29W19,Bos taurus,peptides,true,38,True,True
train_run_esm2+3di_proj_gated_conv,Q29W19,Bos taurus,peptides,fp_pred,26,False,True
train_run_esm2+3di_proj_gated_conv,Q29W19,Bos taurus,peptides,fp_pred,15,False,True
train_run_esm2+3di_proj_gated_conv,P07224,Bos taurus,propeptides,true,17,True,True
train_run_esm2+3di_proj_gated_conv,B6DD55,Lycosa singoriensis,peptides,fp_pred,41,False,True
train_run_esm2+3di_proj_gated_conv,B6DD55,Lycosa singoriensis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,B6DCX7,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCX7,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCZ4,Lycosa singoriensis,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCZ4,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCY0,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,P69563,Solanum nigrum,propeptides,true,9,False,True
train_run_esm2+3di_proj_gated_conv,P69563,Solanum nigrum,propeptides,fp_pred,7,False,True
train_run_esm2+3di_proj_gated_conv,Q9JHW0,Rattus norvegicus,propeptides,true,43,True,True
train_run_esm2+3di_proj_gated_conv,P23318,Thermostichus vulcanus,propeptides,true,5,True,True
train_run_esm2+3di_proj_gated_conv,B0Z4U0,Oenothera biennis,propeptides,true,9,False,True
train_run_esm2+3di_proj_gated_conv,B0Z4U0,Oenothera biennis,propeptides,fp_pred,8,False,True
train_run_esm2+3di_proj_gated_conv,A0A1D3IXJ5,Tityus obscurus,peptides,true,26,False,True
train_run_esm2+3di_proj_gated_conv,A0A1D3IXJ5,Tityus obscurus,peptides,fp_pred,21,False,True
train_run_esm2+3di_proj_gated_conv,A0A1D3IXJ5,Tityus obscurus,propeptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P01283,Rattus norvegicus,peptides,true,42,True,True
train_run_esm2+3di_proj_gated_conv,P01283,Rattus norvegicus,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P01283,Rattus norvegicus,propeptides,true,15,True,True
train_run_esm2+3di_proj_gated_conv,P01283,Rattus norvegicus,propeptides,fp_pred,12,False,True
train_run_esm2+3di_proj_gated_conv,P32648,Mus musculus,peptides,true,42,True,True
train_run_esm2+3di_proj_gated_conv,P32648,Mus musculus,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P32648,Mus musculus,propeptides,true,15,True,True
train_run_esm2+3di_proj_gated_conv,P32648,Mus musculus,propeptides,fp_pred,12,False,True
train_run_esm2+3di_proj_gated_conv,D2Y2Q2,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DN11,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2+3di_proj_gated_conv,A8Y7N7,Daboia siamensis,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,B2ZBB9,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P83560,Macrothele gigas,peptides,true,43,False,True
train_run_esm2+3di_proj_gated_conv,P83560,Macrothele gigas,propeptides,true,42,True,True
train_run_esm2+3di_proj_gated_conv,B6DD05,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,A0A6G9KHD3,Manica rubida,peptides,true,10,False,True
train_run_esm2+3di_proj_gated_conv,A0A6G9KHD3,Manica rubida,propeptides,fp_pred,15,False,True
train_run_esm2+3di_proj_gated_conv,D2Y2Q6,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DJ81,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,A0A6B7FBD3,Heteractis crispa,propeptides,true,7,True,True
train_run_esm2+3di_proj_gated_conv,Q9P3E4,Schizosaccharomyces pombe,propeptides,true,27,False,True
train_run_esm2+3di_proj_gated_conv,P68425,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DMQ1,Hadronyche modesta,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,P14531,Calliactis parasitica,propeptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,P0DN12,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2+3di_proj_gated_conv,P0DN14,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2+3di_proj_gated_conv,Q07990,Saccharomyces cerevisiae,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY8,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY8,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCY2,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY2,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DQA4,Scolopendra dehaani,propeptides,true,9,False,True
train_run_esm2+3di_proj_gated_conv,P0DQA4,Scolopendra dehaani,propeptides,fp_pred,11,False,True
train_run_esm2+3di_proj_gated_conv,P04652,Rattus norvegicus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,A3F7X1,Lasiodora sp.,propeptides,true,35,True,True
train_run_esm2+3di_proj_gated_conv,B6DCZ3,Lycosa singoriensis,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCZ3,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DD54,Lycosa singoriensis,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,B6DD54,Lycosa singoriensis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,Q99ML8,Mus musculus,peptides,fp_pred,38,False,True
train_run_esm2+3di_proj_gated_conv,Q99ML8,Mus musculus,propeptides,true,48,False,True
train_run_esm2+3di_proj_gated_conv,D2Y2F5,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DJ76,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,S0F209,Hadronyche versuta,propeptides,true,13,True,True
train_run_esm2+3di_proj_gated_conv,P01224,Sus scrofa,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,peptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,peptides,true,13,False,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,peptides,fp_pred,10,False,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,propeptides,true,5,False,True
train_run_esm2+3di_proj_gated_conv,P0DUT6,Doratifera vulnerans,propeptides,true,5,False,True
train_run_esm2+3di_proj_gated_conv,P79357,Lama glama,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,P01223,Bos taurus,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,P54828,Canis lupus familiaris,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY3,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY9,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCY9,Lycosa singoriensis,propeptides,fp_pred,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DD58,Lycosa singoriensis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,Q96RP3,Homo sapiens,propeptides,true,48,False,True
train_run_esm2+3di_proj_gated_conv,P0DJ85,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,D2Y2F9,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,B2ZBB6,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P0DN06,Anemonia viridis,propeptides,true,8,False,True
train_run_esm2+3di_proj_gated_conv,Q52R90,Felis catus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,B6DCX4,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,B6DCX4,Lycosa singoriensis,propeptides,fp_pred,7,False,True
train_run_esm2+3di_proj_gated_conv,P0DM55,Scorpiops jendeki,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,peptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,peptides,true,50,False,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,propeptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,P15131,Locusta migratoria,propeptides,fp_pred,51,False,True
train_run_esm2+3di_proj_gated_conv,Q9M2G1,Arabidopsis thaliana,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,P0ACE2,Shigella flexneri,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,O64864,Arabidopsis thaliana,propeptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,Q9U656,Conus textile,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q9U656,Conus textile,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,D6C4L1,Californiconus californicus,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,D6C4L1,Californiconus californicus,propeptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,I6RA66,Scolopendra subspinipes,peptides,fp_pred,31,False,True
train_run_esm2+3di_proj_gated_conv,I6RA66,Scolopendra subspinipes,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,B6DD06,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2+3di_proj_gated_conv,O62647,Bos taurus,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,O62647,Bos taurus,peptides,true,17,True,True
train_run_esm2+3di_proj_gated_conv,O62647,Bos taurus,peptides,true,17,True,True
train_run_esm2+3di_proj_gated_conv,O62647,Bos taurus,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,O62647,Bos taurus,propeptides,fp_pred,17,False,True
train_run_esm2+3di_proj_gated_conv,I6R1R7,Scolopendra subspinipes,peptides,fp_pred,31,False,True
train_run_esm2+3di_proj_gated_conv,I6R1R7,Scolopendra subspinipes,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,C0HJK4,Dinoponera quadriceps,peptides,true,9,True,True
train_run_esm2+3di_proj_gated_conv,D2Y2Q7,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,D2Y2F7,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2+3di_proj_gated_conv,I6S7H3,Scolopendra subspinipes,peptides,fp_pred,31,False,True
train_run_esm2+3di_proj_gated_conv,I6S7H3,Scolopendra subspinipes,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,P0DSK6,Myrmecia gulosa,propeptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,P0DSK6,Myrmecia gulosa,propeptides,fp_pred,18,False,True
train_run_esm2+3di_proj_gated_conv,P0DMY6,Anemonia viridis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,peptides,true,45,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,peptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,peptides,fp_pred,36,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,propeptides,true,7,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,propeptides,true,16,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,propeptides,fp_pred,33,False,True
train_run_esm2+3di_proj_gated_conv,Q9NDE7,Aplysia californica,propeptides,fp_pred,25,False,True
train_run_esm2+3di_proj_gated_conv,P0DKQ3,Conus consors,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,P0DKQ3,Conus consors,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,B9UIY3,Lychas mucronatus,peptides,true,17,True,True
train_run_esm2+3di_proj_gated_conv,B9UIY3,Lychas mucronatus,propeptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,P0DJO3,Scorpiops tibetanus,peptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,P0DJO3,Scorpiops tibetanus,propeptides,true,34,True,True
train_run_esm2+3di_proj_gated_conv,R4JQZ0,Pandinus imperator,peptides,true,13,True,True
train_run_esm2+3di_proj_gated_conv,R4JQZ0,Pandinus imperator,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,S6D3A7,Tityus serrulatus,peptides,true,17,True,True
train_run_esm2+3di_proj_gated_conv,S6D3A7,Tityus serrulatus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,Q9GQW4,Mesobuthus martensii,peptides,true,13,True,True
train_run_esm2+3di_proj_gated_conv,Q9GQW4,Mesobuthus martensii,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P0DMF5,Chaerilus tricostatus,peptides,true,15,True,True
train_run_esm2+3di_proj_gated_conv,P0DMF5,Chaerilus tricostatus,propeptides,true,31,True,True
train_run_esm2+3di_proj_gated_conv,P0DMF3,Chaerilus tryznai,peptides,true,9,True,True
train_run_esm2+3di_proj_gated_conv,P0DMF3,Chaerilus tryznai,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,H2CYR5,Pandinus cavimanus,peptides,true,13,True,True
train_run_esm2+3di_proj_gated_conv,H2CYR5,Pandinus cavimanus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,D2Y499,Californiconus californicus,peptides,true,35,False,True
train_run_esm2+3di_proj_gated_conv,D2Y499,Californiconus californicus,peptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,D2Y499,Californiconus californicus,propeptides,true,38,False,True
train_run_esm2+3di_proj_gated_conv,D2Y499,Californiconus californicus,propeptides,fp_pred,47,False,True
train_run_esm2+3di_proj_gated_conv,Q9U647,Conus textile,peptides,true,24,True,True
train_run_esm2+3di_proj_gated_conv,Q9U647,Conus textile,propeptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,Q3YED8,Conus virgo,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,Q3YED8,Conus virgo,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,Q3YED5,Conus marmoreus,peptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,Q3YED5,Conus marmoreus,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q3YEE3,Conus miles,peptides,true,33,True,True
train_run_esm2+3di_proj_gated_conv,Q3YEE3,Conus miles,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,Q9BP84,Conus arenatus,peptides,true,30,True,True
train_run_esm2+3di_proj_gated_conv,Q9BP84,Conus arenatus,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,B3A0N7,Bacillus pumilus,peptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,B3A0N7,Bacillus pumilus,propeptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,D3VML5,Bacillus velezensis,peptides,true,14,True,True
train_run_esm2+3di_proj_gated_conv,D3VML5,Bacillus velezensis,propeptides,true,27,False,True
train_run_esm2+3di_proj_gated_conv,D3VML5,Bacillus velezensis,propeptides,fp_pred,5,False,True
train_run_esm2+3di_proj_gated_conv,Q86UN2,Homo sapiens,propeptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,Q8K0S5,Mus musculus,propeptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,Q80WD0,Rattus norvegicus,propeptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,Q86UN3,Homo sapiens,propeptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,Q86UN3,Homo sapiens,propeptides,fp_pred,24,False,True
train_run_esm2+3di_proj_gated_conv,Q7M6Z0,Mus musculus,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,Q80WD1,Rattus norvegicus,propeptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,Q80WD1,Rattus norvegicus,propeptides,fp_pred,24,False,True
train_run_esm2+3di_proj_gated_conv,P81191,Hypanus sabinus,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,P81191,Hypanus sabinus,peptides,fp_pred,22,False,True
train_run_esm2+3di_proj_gated_conv,P81191,Hypanus sabinus,propeptides,fp_pred,8,False,True
train_run_esm2+3di_proj_gated_conv,P81191,Hypanus sabinus,propeptides,fp_pred,25,False,True
train_run_esm2+3di_proj_gated_conv,P11952,Leucoraja erinacea,peptides,true,40,False,True
train_run_esm2+3di_proj_gated_conv,P11952,Leucoraja erinacea,peptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,P11952,Leucoraja erinacea,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,P11952,Leucoraja erinacea,peptides,fp_pred,20,False,True
train_run_esm2+3di_proj_gated_conv,P11952,Leucoraja erinacea,propeptides,fp_pred,14,False,True
train_run_esm2+3di_proj_gated_conv,P11953,Squalus acanthias,peptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P11953,Squalus acanthias,peptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,P11953,Squalus acanthias,peptides,fp_pred,49,False,True
train_run_esm2+3di_proj_gated_conv,P00852,Emericella nidulans,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P29240,Diplobatis ommata,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,Q61503,Mus musculus,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,P0DMX6,Anemonia viridis,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,P0DMX6,Anemonia viridis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,Q9ZUJ5,Arabidopsis thaliana,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,Q1W694,Loxosceles intermedia,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P19872,Locusta migratoria,peptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P19872,Locusta migratoria,peptides,true,44,True,True
train_run_esm2+3di_proj_gated_conv,P18830,Schistocerca nitens,peptides,true,10,True,True
train_run_esm2+3di_proj_gated_conv,P18830,Schistocerca nitens,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P08379,Locusta migratoria,peptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P08379,Locusta migratoria,peptides,true,28,False,True
train_run_esm2+3di_proj_gated_conv,P08379,Locusta migratoria,propeptides,fp_pred,28,False,True
train_run_esm2+3di_proj_gated_conv,P10968,Triticum aestivum,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,P10968,Triticum aestivum,propeptides,fp_pred,10,False,True
train_run_esm2+3di_proj_gated_conv,D4AT07,Arthroderma benhamiae,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,Q4WMA6,Neosartorya fumigata,propeptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,D4AXU8,Arthroderma benhamiae,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,Q4WNE1,Neosartorya fumigata,propeptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,Q8HZM6,Equus caballus,peptides,true,25,False,True
train_run_esm2+3di_proj_gated_conv,Q8HZM6,Equus caballus,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,Q8HZM6,Equus caballus,propeptides,fp_pred,5,False,True
train_run_esm2+3di_proj_gated_conv,P04083,Homo sapiens,peptides,true,25,False,True
train_run_esm2+3di_proj_gated_conv,P04083,Homo sapiens,propeptides,fp_pred,32,False,True
train_run_esm2+3di_proj_gated_conv,P09196,Pelophylax ridibundus,peptides,true,27,False,True
train_run_esm2+3di_proj_gated_conv,P09196,Pelophylax ridibundus,peptides,fp_pred,23,False,True
train_run_esm2+3di_proj_gated_conv,Q85Q99,Candida glabrata,propeptides,true,11,False,True
train_run_esm2+3di_proj_gated_conv,Q85Q99,Candida glabrata,propeptides,fp_pred,7,False,True
train_run_esm2+3di_proj_gated_conv,P0DMX9,Anemonia viridis,peptides,fp_pred,27,False,True
train_run_esm2+3di_proj_gated_conv,P0DMX9,Anemonia viridis,propeptides,true,12,True,True
train_run_esm2+3di_proj_gated_conv,P59906,Dicentrarchus labrax,peptides,true,22,True,True
train_run_esm2+3di_proj_gated_conv,P59906,Dicentrarchus labrax,propeptides,true,33,True,True
train_run_esm2+3di_proj_gated_conv,P27197,Chloroflexus aurantiacus,propeptides,true,24,False,True
train_run_esm2+3di_proj_gated_conv,P0CE79,Loxosceles reclusa,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P0CE81,Loxosceles intermedia,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,B2KKV6,Loxosceles intermedia,propeptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,Q5XF51,Arabidopsis thaliana,propeptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,B2KKW0,Loxosceles intermedia,propeptides,true,8,False,True
train_run_esm2+3di_proj_gated_conv,D4B3I5,Arthroderma benhamiae,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,Q64277,Mus musculus,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,Q63072,Rattus norvegicus,propeptides,true,25,False,True
train_run_esm2+3di_proj_gated_conv,Q63072,Rattus norvegicus,propeptides,fp_pred,35,False,True
train_run_esm2+3di_proj_gated_conv,Q05927,Bos taurus,propeptides,true,25,True,True
train_run_esm2+3di_proj_gated_conv,P35807,Schistocerca nitens,peptides,true,8,True,True
train_run_esm2+3di_proj_gated_conv,P35807,Schistocerca nitens,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P14749,Cyamopsis tetragonoloba,propeptides,true,23,True,True
train_run_esm2+3di_proj_gated_conv,P21808,Bombyx mori,peptides,true,28,True,True
train_run_esm2+3di_proj_gated_conv,P21808,Bombyx mori,peptides,true,20,True,True
train_run_esm2+3di_proj_gated_conv,P21808,Bombyx mori,propeptides,true,26,True,True
train_run_esm2+3di_proj_gated_conv,O61271,Bombyx mori,peptides,true,27,True,True
train_run_esm2+3di_proj_gated_conv,O61271,Bombyx mori,peptides,true,21,True,True
train_run_esm2+3di_proj_gated_conv,O61271,Bombyx mori,propeptides,true,19,True,True
train_run_esm2+3di_proj_gated_conv,A0A5C1ZXT8,Conus purpurascens,propeptides,true,33,False,True
train_run_esm2+3di_proj_gated_conv,P51662,Oryctolagus cuniculus,peptides,true,25,False,True
train_run_esm2+3di_proj_gated_conv,P51662,Oryctolagus cuniculus,propeptides,fp_pred,32,False,True
train_run_esm2+3di_proj_gated_conv,P52826,Columba livia,propeptides,true,30,False,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,peptides,true,34,False,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,peptides,true,36,True,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,peptides,true,18,False,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,propeptides,true,13,False,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,propeptides,true,42,False,True
train_run_esm2+3di_proj_gated_conv,P01360,Aplysia californica,propeptides,fp_pred,18,False,True
train_run_esm2+3di_proj_gated_conv,Q9NZH6,Homo sapiens,propeptides,true,45,True,True
train_run_esm2+3di_proj_gated_conv,P09221,Bacillus sp.,propeptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,O15946,Bombyx mori,peptides,true,32,False,True
train_run_esm2+3di_proj_gated_conv,O15946,Bombyx mori,propeptides,true,27,False,True
train_run_esm2+3di_proj_gated_conv,O23006,Arabidopsis thaliana,propeptides,true,32,False,True
train_run_esm2+3di_proj_gated_conv,O23006,Arabidopsis thaliana,propeptides,fp_pred,26,False,True
train_run_esm2+3di_proj_gated_conv,Q5F1N4,Mesobuthus martensii,peptides,fp_pred,46,False,True
train_run_esm2+3di_proj_gated_conv,Q5F1N4,Mesobuthus martensii,propeptides,true,11,True,True
train_run_esm2+3di_proj_gated_conv,P48679,Rattus norvegicus,propeptides,true,15,False,True
train_run_esm2+3di_proj_gated_conv,P17981,Mus musculus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,P17982,Rattus norvegicus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,O35975,Mus musculus,propeptides,true,29,True,True
train_run_esm2+3di_proj_gated_conv,P20974,Rattus norvegicus,propeptides,true,29,True,True
