AC,cluster
P0DX64,2
P0DXT1,2
P0DXT2,2
P0DXT3,2
P0DXT4,2
P0DXT5,2
P0DXT7,2
P0DXT8,2
P0DXT9,2
P0DXU0,2
P0DXU1,2
P0DXU3,4
P0DXW6,6
P0DXW8,6
P0DXW9,1
P0DXZ6,6
P0DXZ8,2
P0DY00,0
P0DY01,2
P0DY02,2
P0DY04,3
P0DY15,0
P0DY17,2
P0DY19,2
P0DY21,5
P0DY24,3
P0DY25,2
P0DY38,6
P0DY39,6
P0DY42,6
P0DY99,2
P0DYB0,4
P0DYB2,4
P0DYB4,4
P10000,3
P10082,5
P10093,4
P10107,0
P10163,0
P10247,0
P10253,4
P10279,1
P10286,4
P10293,4
P10296,4
P10333,4
P10347,2
P10348,2
P10354,6
P10362,4
P10414,1
P10419,5
P10510,3
P10552,5
P10601,5
P10602,0
P10605,3
P10631,5
P10645,6
P10673,2
P10674,5
P10675,5
P10683,1
P10696,5
P10730,1
P10731,3
P10743,2
P10763,2
P10764,2
P10769,3
P10774,6
P10778,6
P10804,0
P10810,1
P10863,2
P10883,6
P10885,6
P10891,0
P10892,6
P10915,6
P10946,6
P10960,5
P10968,2
P10969,2
P11006,2
P11018,3
P11030,6
P11095,0
P11140,1
P11159,5
P11184,5
P11185,5
P11214,2
P11242,1
P11280,3
P11384,0
P11489,0
P11542,3
P11543,3
P11685,1
P11686,1
P11750,6
P11751,6
P11753,6
P11757,6
P11761,1
P11827,1
P11828,1
P11848,3
P11858,3
P11859,3
P11863,2
P11885,3
P11924,4
P11925,4
P11952,5
P11953,5
P11975,6
P12023,6
P12027,0
P12064,0
P12163,2
P12164,2
P12226,0
P12254,1
P12260,1
P12272,6
P12350,6
P12412,1
P12463,3
P12546,6
P12656,0
P12703,3
P12705,3
P12707,3
P12708,3
P12719,3
P12729,2
P12760,1
P12764,1
P12788,3
P12797,4
P12819,1
P12838,0
P12872,5
P12944,6
P12960,2
P12961,5
P12963,4
P12966,0
P12967,0
P12969,0
P13077,4
P13078,4
P13083,5
P13085,6
P13109,0
P13190,3
P13204,4
P13205,4
P13206,0
P13208,2
P13238,3
P13241,1
P13276,0
P13284,1
P13385,0
P13389,3
P13401,6
P13432,1
P13521,4
P13562,6
P13589,5
P13609,6
P13636,1
P13684,2
P13696,4
P13725,1
P13814,6
P13815,6
P13826,6
P13829,6
P13852,1
P13987,1
P14043,6
P14087,0
P14089,2
P14091,0
P14138,5
P14151,4
P14200,4
P14207,3
P14213,6
P14214,6
P14384,4
P14387,6
P14389,6
P14448,0
P14460,1
P14478,4
P14525,6
P14530,2
P14593,6
P14608,5
P14639,3
P14660,3
P14661,1
P14749,2
P14765,5
P14781,2
P14804,6
P14872,3
P14894,5
P14904,5
P14925,3
P14944,0
P15013,3
P15087,4
P15131,3
P15167,2
P15210,3
P15211,3
P15217,1
P15322,3
P15328,3
P15369,5
P15411,5
P15438,3
P15448,6
P15457,3
P15458,3
P15459,3
P15460,3
P15471,2
P15490,2
P15513,5
P15515,1
P15516,1
P15555,1
P15566,2
P15655,0
P15693,5
P15706,0
P15711,0
P15743,3
P15750,1
P15783,1
P15797,5
P15812,3
P15819,2
P15944,3
P15946,3
P15947,3
P15948,3
P16014,2
P16033,3
P16041,3
P16042,3
P16043,0
P16049,3
P16094,2
P16228,0
P16229,3
P16231,2
P16240,4
P16278,6
P16291,2
P16292,2
P16293,2
P16294,2
P16296,2
P16316,3
P16317,3
P16404,5
P16431,1
P16444,0
P16501,2
P16531,4
P16545,2
P16613,5
P16708,6
P16859,4
P16860,4
P17084,1
P17118,5
P17207,3
P17219,6
P17251,6
P17260,3
P17322,0
P17333,3
P17349,2
P17490,4
P17533,0
P17534,0
P17640,4
P17647,2
P17655,0
P17668,3
P17681,5
P17685,4
P17689,6
P17715,3
P17716,0
P17727,0
P17737,0
P17896,2
P17900,6
P17934,6
P17946,0
P17974,4
P17979,3
P17981,4
P17982,4
P18104,6
P18109,3
P18181,4
P18188,6
P18242,0
P18254,2
P18263,2
P18276,0
P18290,3
P18292,0
P18301,4
P18313,0
P18337,4
P18421,4
P18509,5
P18511,6
P18512,6
P18513,6
P18619,2
P18764,6
P18829,6
P18830,6
P18844,5
P18889,0
P18907,6
P18908,4
P18909,4
P18969,6
P18970,6
P18971,6
P18972,6
P18973,6
P18975,6
P18976,6
P18977,6
P18978,6
P18998,6
P19000,6
P19014,6
P19015,6
P19021,3
P19090,1
P19111,5
P19121,3
P19144,3
P19171,1
P19209,0
P19218,1
P19221,0
P19236,3
P19259,2
P19260,5
P19402,3
P19425,5
P19455,6
P19540,2
P19578,2
P19594,4
P19596,0
P19597,6
P19599,5
P19619,0
P19637,2
P19645,6
P19660,5
P19667,1
P19707,5
P19708,5
P19713,4
P19799,3
P19802,6
P19806,0
P19813,6
P19823,0
P19827,0
P19884,5
P19957,6
P19971,5
P19998,5
P20002,0
P20003,0
P20005,3
P20068,2
P20076,2
P20094,3
P20139,1
P20140,1
P20141,1
P20142,0
P20160,3
P20164,2
P20231,3
P20305,1
P20347,3
P20366,0
P20394,4
P20465,2
P20466,2
P20481,5
P20618,4
P20656,4
P20736,0
P20757,3
P20798,6
P20800,0
P20827,0
P20840,1
P20946,3
P20948,5
P20949,6
P20950,1
P20974,4
P21149,6
P21200,6
P21226,1
P21252,3
P21379,6
P21529,3
P21563,3
P21588,4
P21589,4
P21591,5
P21624,1
P21752,0
P21764,3
P21779,0
P21780,6
P21786,2
P21793,0
P21809,0
P21819,6
P21838,6
P21840,2
P21841,1
P21850,1
P21852,6
P21857,4
P21902,3
P21978,3
P22005,6
P22146,2
P22226,5
P22282,2
P22287,5
P22288,0
P22304,5
P22321,2
P22322,2
P22334,2
P22387,0
P22388,0
P22398,1
P22412,0
P22457,2
P22466,1
P22522,2
P22642,4
P22725,4
P22748,3
P22832,6
P22889,0
P22891,2
P22923,3
P22969,5
P23019,6
P23026,6
P23079,2
P23093,6
P23110,4
P23132,1
P23223,0
P23259,6
P23317,2
P23318,2
P23362,3
P23389,2
P23431,5
P23435,4
P23442,0
P23472,4
P23505,1
P23515,1
P23535,5
P23546,5
P23582,6
P23603,4
P23613,0
P23694,3
P23695,2
P23699,2
P23700,4
P23724,4
P23776,0
P23785,3
P23826,4
P23907,1
P23943,0
P24022,6
P24091,1
P24158,3
P24268,0
P24302,1
P24335,1
P24393,1
P24478,2
P24551,0
P24625,3
P24627,1
P24641,1
P24642,1
P24665,5
P24690,1
P24726,3
P24803,6
P24807,0
P24822,5
P24823,5
P24856,1
P25031,1
P25043,1
P25063,0
P25116,6
P25289,6
P25291,1
P25308,1
P25380,2
P25383,3
P25421,0
P25501,1
P25810,3
P25955,2
P26213,6
P26214,6
P26326,3
P26327,3
P26328,4
P26329,5
P26330,6
P26331,0
P26332,4
P26333,1
P26334,5
P26335,5
P26349,4
P26350,2
P26694,6
P26727,5
P26731,5
P26733,5
P26734,5
P26735,5
P26736,5
P26737,5
P26738,5
P26739,5
P26740,5
P26741,5
P26742,5
P26743,5
P26758,4
P26771,4
P26779,5
P26780,4
P26792,1
P26824,6
P26886,6
P26915,6
P26917,6
P27058,2
P27114,5
P27177,1
P27197,3
P27201,3
P27274,1
P27275,4
P27435,3
P27590,1
P27654,2
P27666,5
P27677,0
P27678,0
P27682,5
P27740,3
P27802,4
P27803,4
P27805,4
P27822,0
P27823,0
P28039,0
P28061,3
P28065,3
P28070,1
P28073,3
P28076,3
P28077,3
P28173,6
P28309,0
P28310,0
P28311,0
P28312,0
P28319,2
P28522,1
P28590,1
P28642,2
P28653,0
P28654,0
P28672,5
P28673,5
P28674,5
P28675,0
P28712,0
P28713,0
P28716,3
P28717,3
P28780,6
P28797,3
P28798,3
P28800,5
P28825,5
P28826,5
P28879,2
P28881,6
P28902,1
P28999,6
P29002,3
P29004,3
P29006,3
P29007,1
P29019,1
P29059,1
P29233,3
P29240,4
P29270,3
P29335,3
P29399,0
P29425,5
P29430,3
P29452,3
P29519,5
P29523,5
P29559,6
P29560,0
P29563,4
P29595,6
P29717,0
P29786,3
P29787,3
P29794,3
P29827,2
P29958,1
P30086,4
P30233,3
P30403,2
P30407,3
P30410,3
P30558,6
P30561,3
P30617,1
P30657,1
P30714,6
P30811,6
P30832,6
P30836,4
P30879,1
P30941,3
P30945,4
P30973,4
P30990,2
P31044,4
P31107,1
P31241,6
P31358,2
P31394,2
P31429,0
P31430,0
P31481,2
P31518,3
P31694,3
P31706,1
P31736,2
P31757,0
P31760,1
P31837,3
P31838,3
P31886,4
P31944,2
P31956,2
P31962,0
P31963,0
P31997,2
P32038,3
P32041,4
P32089,5
P32194,5
P32195,5
P32196,5
P32323,3
P32329,5
P32412,1
P32435,1
P32470,3
P32623,5
P32648,5
P32649,5
P32736,0
P32763,2
P32821,3
P32822,3
P32824,3
P32926,6
P32950,5
P32951,5
P33046,5
P33094,6
P33146,4
P33150,1
P33151,4
P33182,6
P33185,2
P33186,2
P33376,2
P33378,2
P33555,4
P33587,2
P33619,3
P33680,1
P33689,5
P33712,2
P33715,5
P33718,5
P33719,5
P33720,5
P33721,5
P33722,5
P33745,4
P33890,2
P34026,5
P34034,3
P34067,1
P34068,2
P34069,2
P34115,3
P34116,3
P34129,4
P34165,4
P34166,4
P34182,2
P34405,4
P34806,5
P34950,1
P34962,5
P34963,5
P34964,5
P35003,3
P35004,3
P35005,3
P35031,3
P35032,3
P35033,3
P35034,3
P35035,3
P35036,3
P35037,3
P35038,3
P35039,3
P35040,3
P35041,3
P35042,3
P35044,3
P35045,3
P35047,3
P35048,3
P35049,3
P35051,6
P35052,0
P35053,0
P35230,1
P35231,1
P35245,1
P35318,1
P35335,6
P35454,3
P35455,3
P35459,6
P35460,5
P35461,5
P35518,5
P35587,3
P35588,3
P35618,3
P35722,1
P35807,6
P35808,6
P35846,3
P35853,2
P35860,3
P35903,4
P35905,6
P36178,3
P36190,1
P36193,5
P36217,2
P36218,2
P36361,1
P36369,3
P36373,3
P36374,3
P36375,3
P36376,3
P36499,6
P36500,6
P36501,6
P36560,5
P36914,6
P36983,6
P36985,6
P37042,6
P37044,6
P37085,3
P37212,1
P37302,2
P37890,3
P37891,3
P38248,2
P38567,0
P38568,0
P38571,3
P38578,3
P38580,3
P38616,4
P38624,3
P38832,4
P38844,1
P39045,4
P39047,0
P39084,1
P39105,5
P39652,3
P39675,3
P39690,1
P40092,4
P40147,6
P40148,6
P40199,2
P40221,6
P40242,1
P40243,1
P40244,1
P40247,1
P40249,1
P40251,1
P40252,1
P40256,1
P40257,1
P40258,1
P40306,1
P40552,2
P40753,4
P40756,6
P40765,5
P40842,1
P40844,1
P40849,2
P40933,6
P40953,3
P40975,6
P41221,4
P41327,6
P41365,5
P41522,3
P41534,5
P41535,5
P41539,0
P41540,0
P41547,4
P41585,5
P41598,2
P41694,2
P41736,6
P41738,3
P41740,1
P41748,0
P41749,6
P41750,6
P41839,0
P41854,0
P41870,6
P41876,5
P41964,5
P42166,3
P42167,3
P42211,0
P42278,3
P42279,3
P42280,3
P42565,6
P42574,2
P42575,2
P42633,3
P42634,3
P42665,4
P42723,5
P42785,5
P42854,1
P42889,1
P42890,1
P43030,5
P43031,4
P43076,2
P43145,1
P43159,0
P43212,0
P43231,0
P43232,0
P43322,4
P43434,6
P43443,5
P43477,0
P43497,4
P43527,3
P43648,4
P43683,0
P45453,3
P45644,5
P45653,4
P45762,1
P45773,0
P45781,1
P45884,0
P46157,5
P46158,5
P46161,5
P46167,5
P46193,0
P46242,3
P46591,5
P46593,3
P46657,1
P46895,3
P46992,1
P46999,6
P47001,6
P47033,6
P47099,3
P47178,2
P47212,1
P47476,5
P47710,3
P47749,6
P47777,1
P47797,3
P47851,1
P47852,1
P47932,5
P47969,6
P48030,0
P48068,1
P48092,6
P48097,5
P48098,5
P48143,5
P48144,5
P48183,3
P48187,0
P48188,2
P48283,3
P48284,3
P48299,5
P48346,6
P48503,5
P48645,1
P48678,2
P48679,2
P48733,1
P48756,5
P48757,0
P48798,0
P48800,0
P48827,3
P48845,3
P49012,3
P49046,4
P49064,3
P49112,0
P49126,5
P49127,6
P49188,1
P49192,6
P49275,3
P49276,3
P49291,0
P49369,0
P49457,1
P49460,3
P49472,0
P49513,2
P49616,3
P49662,3
P49794,4
P49822,3
P49862,3
P49913,5
P49926,1
P49927,1
P49928,5
P49929,5
P49930,5
P49931,5
P49932,5
P49933,5
P49934,5
P49935,1
P49983,1
P50144,3
P50145,3
P50155,3
P50325,6
P50343,3
P50496,5
P50497,5
P50498,5
P50499,5
P50593,0
P50622,3
P50704,0
P50705,0
P50706,0
P50707,0
P50708,0
P50709,0
P50711,0
P50712,0
P50714,0
P50715,0
P50725,0
P50982,2
P50983,0
P50985,2
P50993,6
P50997,6
P51212,3
P51317,2
P51356,0
P51437,5
P51446,1
P51447,1
P51453,5
P51454,5
P51455,5
P51456,5
P51457,2
P51459,2
P51460,3
P51461,3
P51462,2
P51463,3
P51524,5
P51588,3
P51641,6
P51654,5
P51655,0
P51662,0
P51693,6
P51694,5
P51740,5
P51780,1
P51865,0
P51917,4
P51918,6
P51919,6
P51924,6
P52113,1
P52114,1
P52115,0
P52211,6
P52212,3
P52307,4
P52400,5
P52401,5
P52402,5
P52403,1
P52404,1
P52405,1
P52407,5
P52700,5
P52711,3
P52718,5
P52719,5
P52754,6
P52793,0
P52794,0
P52797,0
P52798,0
P52801,0
P52802,0
P52803,0
P52804,0
P52823,4
P52826,1
P52905,3
P52961,4
P53007,5
P53140,5
P53219,6
P53301,4
P53334,3
P53346,1
P53366,1
P53379,5
P53601,6
P53626,1
P53813,5
P54097,2
P54197,3
P54228,5
P54229,5
P54230,5
P54422,5
P54615,6
P54624,3
P54625,3
P54627,3
P54629,3
P54630,3
P54660,4
P54684,6
P54796,3
P54826,0
P54828,0
P54877,1
P54958,6
P55085,6
P55086,6
P55089,1
P55090,1
P55091,3
P55095,3
P55099,3
P55152,1
P55206,6
P55207,6
P55210,2
P55212,2
P55213,2
P55214,2
P55215,2
P55244,0
P55246,4
P55247,6
P55259,1
P55280,4
P55284,4
P55285,4
P55286,4
P55287,4
P55288,4
P55289,4
P55290,1
P55291,4
P55314,3
P55319,6
P55325,0
P55330,2
P55748,3
P55790,2
P55806,4
P55807,4
P55854,5
P55865,3
P55867,3
P55939,2
P55956,0
P55963,2
P56159,5
P56161,5
P56174,0
P56249,1
P56254,6
P56283,6
P56318,3
P56348,2
P56386,5
P56388,6
P56425,5
P56469,6
P56488,6
P56529,0
P56568,5
P56626,2
P56636,2
P56638,2
P56639,2
P56640,2
P56652,0
P56688,0
P56708,6
P56711,6
P56712,6
P56713,6
P56714,6
P56717,4
P56778,0
P56782,2
P56817,4
P56818,4
P56819,4
P56943,4
P56973,2
P56974,4
P57039,3
P57672,4
P57719,4
P57774,5
P58073,6
P58273,2
P58440,1
P58443,1
P58454,6
P58455,6
P58457,6
P58514,3
P58519,3
P58560,2
P58583,2
P58599,4
P58604,0
P58806,4
P58808,2
P58809,2
P58811,2
P58844,6
P58846,0
P58906,5
P58916,6
P58925,0
P58930,1
P59018,6
P59082,5
P59097,5
P59261,2
P59262,2
P59359,6
P59406,2
P59665,0
P59666,0
P59833,0
P59888,6
P59906,2
P59914,2
P60016,0
P60022,5
P60023,5
P60030,0
P60031,0
P60032,0
P60041,6
P60042,6
P60207,0
P60242,6
P60243,6
P60252,1
P60253,1
P60274,2
P60523,6
P60529,6
P60530,6
P60590,5
P60761,1
P60976,6
P60980,5
P61103,5
P61104,5
P61116,4
P61149,0
P61261,5
P61262,5
P61263,5
P61278,6
P61279,6
P61282,6
P61312,4
P61364,1
P61365,1
P61366,1
P61409,5
P61516,0
P61761,1
P61762,1
P61766,1
P61767,1
P61768,1
P61849,5
P61855,6
P61914,3
P61915,3
P62177,1
P62178,1
P62179,1
P62180,1
P62181,1
P62182,1
P62530,5
P62531,5
P62544,3
P62546,3
P62547,3
P62548,3
P62549,3
P62568,3
P62570,6
P62571,6
P62804,0
P62926,4
P62928,4
P62929,4
P62931,4
P63105,6
P63106,6
P63109,6
P63111,6
P63112,6
P63152,1
P63153,1
P63181,1
P63182,4
P63186,5
P63292,0
P63298,0
P65830,6
P65831,6
P66125,5
P66126,5
P66133,5
P66134,5
P66135,5
P66136,5
P66137,5
P66139,5
P67815,6
P67816,6
P67818,6
P67861,3
P67863,3
P67885,6
P67886,6
P67934,3
P67968,3
P67969,3
P67970,3
P67971,3
P67974,3
P67986,1
P67987,1
P67988,1
P67989,1
P67990,1
P67991,1
P67992,1
P67993,1
P67994,1
P67995,1
P67996,1
P67997,1
P68000,0
P68001,0
P68004,5
P68005,5
P68213,1
P68235,6
P68237,6
P68243,3
P68248,5
P68259,3
P68407,2
P68408,2
P68409,2
P68421,6
P68425,4
P68426,5
P68577,2
P68827,5
P68871,6
P68987,3
P68988,3
P68989,3
P68990,3
P68991,3
P68992,3
P69014,1
P69015,1
P69016,0
P69019,1
P69020,0
P69021,1
P69031,1
P69045,3
P69046,3
P69047,3
P69048,3
P69051,4
P69052,4
P69107,4
P69108,4
P69156,4
P69157,4
P69192,6
P69193,6
P69327,6
P69328,6
P69437,6
P69498,2
P69499,2
P69500,2
P69501,2
P69550,3
P69551,3
P69556,3
P69557,3
P69560,3
P69561,3
P69563,3
P69564,3
P69657,2
P69658,2
P69693,2
P69694,2
P69748,6
P69749,6
P69750,6
P69751,6
P69753,6
P69754,6
P69757,6
P69758,6
P69760,6
P69761,6
P69763,6
P69764,2
P69765,2
P69766,2
P69768,2
P69769,0
P69770,2
P69905,6
P69906,6
P69907,6
P69928,6
P69929,2
P69930,6
P69939,2
P69940,2
P70074,6
P70107,1
P70160,4
P70180,1
P70195,1
P70269,0
P70296,4
P70343,3
P70375,2
P70408,4
P70458,0
P70664,1
P70668,1
P70677,2
P71001,1
P72507,6
P74765,3
P75458,5
P77935,6
P78722,3
P79076,5
P79110,5
P79141,1
P79307,6
P79357,0
P79362,5
P79695,3
P79727,0
P79728,0
P79799,5
P79874,1
P79875,1
P79876,1
P79897,1
P79995,4
P80015,3
P80090,6
P80196,0
P80209,0
P80214,6
P80282,1
P80344,3
P80345,3
P80398,1
P80399,1
P80470,0
P80511,3
P80569,3
P80571,1
P80696,6
P80703,0
P80708,3
P80710,5
P80713,5
P80734,5
P80735,5
P80957,5
P80966,6
P81025,3
P81043,6
P81071,6
P81191,5
P81264,1
P81277,1
P81278,1
P81322,0
P81323,2
P81335,3
P81363,0
P81401,5
P81423,3
P81428,2
P81446,1
P81453,4
P81485,1
P81486,1
P81488,1
P81490,1
P81497,0
P81498,0
P81564,4
P81565,1
P81592,5
P81602,0
P81603,0
P81615,1
P81694,0
P81695,3
P81755,2
P81791,2
P81793,1
P81809,0
P81829,4
P81840,0
P81847,6
P81851,0
P81872,1
P81880,3
P81881,3
P81941,2
P82003,1
P82018,5
P82050,0
P82102,6
P82103,6
P82106,0
P82268,1
P82269,1
P82270,0
P82271,0
P82284,6
P82286,3
P82319,0
P82320,0
P82357,1
P82389,1
P82390,1
P82391,0
P82396,0
P82465,1
P82683,1
P82701,2
P82705,1
P82706,1
P82807,2
P82851,0
P82951,0
P82993,3
P83055,4
P83056,4
P83057,4
P83059,4
P83060,4
P83080,3
P83081,3
P83083,3
P83084,3
P83211,5
P83253,1
P83264,1
P83265,1
P83288,0
P83303,5
P83370,2
P83394,4
P83396,4
P83403,2
P83412,5
P83455,1
P83493,0
P83495,0
P83512,2
P83518,3
P83560,3
P83562,1
P83615,0
P83659,4
P83719,1
P83748,3
P83755,3
P83756,3
P83770,3
P83856,0
P83857,1
P83859,1
P83860,1
P83862,1
P83915,6
P83919,0
P83962,4
P83964,4
P83974,5
P84190,3
P84213,5
P84276,1
P84348,6
P84349,6
P84350,6
P84377,3
P84378,3
P84380,3
P84408,5
P84451,4
P84527,3
P84567,1
P84572,1
P84596,1
P84597,1
P84697,4
P84698,1
P84704,3
P84707,3
P84715,6
P84757,1
P84808,5
P84845,2
P84899,1
P84900,1
P85013,2
P85021,0
P85025,0
P85029,4
P85030,4
P85070,1
P85071,1
P85079,2
P85162,1
P85163,1
P85171,0
P85247,2
P85253,2
P85254,2
P85255,2
P85256,2
P85257,2
P85258,2
P85259,2
P85261,3
P85421,1
P85527,5
P85797,1
P85798,1
P85799,1
P85804,0
P85818,1
P85826,3
P85828,1
P85829,2
P85830,3
P85831,2
P85832,2
P85881,1
P85882,1
P85883,1
P85886,2
P85966,2
P86013,2
P86037,1
P86038,1
P86039,1
P86040,1
P86047,2
P86110,4
P86155,1
P86156,4
P86157,4
P86185,1
P86186,1
P86188,1
P86189,1
P86259,0
P86262,0
P86400,3
P86401,3
P86435,6
P86442,5
P86444,6
P86445,6
P86471,0
P86476,1
P86483,0
P86521,2
P86546,6
P86547,6
P86716,4
P86717,4
P86720,1
P86821,0
P86822,1
P86825,3
P86826,4
P86828,5
P86841,4
P86842,4
P86899,4
P86994,0
P87252,6
P87352,3
P87384,6
P87385,6
P89116,2
P91793,0
P91797,2
P91889,6
P91896,5
P91963,3
P91964,3
P93248,5
P93328,5
P93395,3
P93543,1
P94416,1
P94664,4
P94853,4
P95316,4
P95317,4
P95318,4
P96787,4
P97279,0
P97280,0
P97291,4
P97297,1
P97467,3
P97553,0
P97574,4
P97604,6
P97605,0
P97636,4
P97740,0
P97766,2
P97785,5
P97864,2
P98131,4
P98135,0
P98136,3
P98139,2
P99026,1
P99164,6
P9WEM9,3
P9WEN0,3
P9WEN1,3
P9WEN2,3
P9WEN3,3
P9WEW5,0
P9WHQ6,6
P9WHQ7,6
P9WIN6,3
P9WIN7,3
P9WK08,0
P9WK09,0
Q00046,3
Q00050,1
Q00363,1
Q00410,3
Q00446,6
Q00493,4
Q00499,4
Q00518,1
Q00652,3
Q00663,5
Q00676,5
Q00689,0
Q00783,2
Q00829,2
Q00871,3
Q00945,3
Q00948,4
Q00991,6
Q01129,0
Q01133,5
Q01284,3
Q01301,6
Q01366,3
Q01413,5
Q01416,5
Q01493,6
Q01524,0
Q01580,6
Q01589,6
Q01594,0
Q01662,6
Q01721,0
Q01758,5
Q01819,1
Q01889,4
Q01MB6,2
Q02307,1
Q02747,1
Q02844,3
Q02ZA6,5
Q03023,3
Q03029,2
Q03091,1
Q03157,6
Q03168,0
Q03178,6
Q03180,6
Q03198,2
Q03199,2
Q03464,4
Q03467,5
Q03515,4
Q03517,4
Q03561,2
Q03643,5
Q03644,5
Q03645,5
Q03646,5
Q03655,2
Q03674,5
Q03699,0
Q03856,3
Q03877,4
Q03994,5
Q03FZ9,5
Q03M32,5
Q04215,3
Q04469,2
Q04617,3
Q04618,3
Q04620,6
Q04706,3
Q04940,1
Q04951,3
Q04997,4
Q04KI2,5
Q05028,4
Q05031,0
Q05164,1
Q05538,1
Q05685,3
Q05744,0
Q05777,4
Q058G9,5
Q05915,0
Q05927,4
Q06031,0
Q06033,0
Q06076,1
Q06077,1
Q06084,6
Q06135,2
Q06141,1
Q06145,5
Q06175,6
Q06186,6
Q06203,6
Q06303,2
Q06304,2
Q06305,2
Q06306,2
Q06478,0
Q06601,3
Q06602,3
Q06AV4,3
Q06B79,1
Q06FW0,0
Q06FX8,2
Q06FY1,3
Q06GR4,0
Q06GS7,2
Q06GT0,3
Q06H01,0
Q06H14,2
Q06H17,3
Q06J16,2
Q06RE8,2
Q06RF1,3
Q06SD2,3
Q06SD3,2
Q06ZW0,3
Q07009,0
Q07053,5
Q07121,6
Q07123,6
Q07162,3
Q07212,4
Q07276,3
Q07295,3
Q072L5,2
Q072L6,3
Q072L7,3
Q07334,0
Q07338,6
Q07425,3
Q07488,2
Q07662,3
Q07663,3
Q07929,4
Q07932,2
Q07943,3
Q07981,6
Q07988,5
Q08108,5
Q08121,0
Q08169,3
Q08193,2
Q08264,4
Q08271,2
Q08279,2
Q08406,6
Q08535,0
Q08676,2
Q08761,5
Q08890,5
Q08906,5
Q08907,5
Q08DA1,6
Q08DJ5,4
Q08DY9,2
Q09118,6
Q09169,5
Q09175,5
Q09367,4
Q09553,6
Q09626,0
Q09628,0
Q09841,1
Q09982,5
Q09FY1,3
Q09G66,3
Q09JK2,5
Q09MJ5,2
Q09MJ8,3
Q09PK2,0
Q09T02,0
Q09X21,0
Q09X34,2
Q09X37,3
Q0AWJ2,5
Q0C7P6,1
Q0CMU3,6
Q0DAS9,4
Q0EAE5,5
Q0G9M3,0
Q0G9N6,2
Q0G9N9,3
Q0G9X9,2
Q0G9Y2,3
Q0GY43,1
Q0GY44,2
Q0GY45,1
Q0GY46,2
Q0H293,5
Q0H8Y6,1
Q0I7J2,3
Q0I912,3
Q0IDF4,2
Q0II73,2
Q0IU52,1
Q0IUL4,5
Q0JF21,2
Q0MWV8,5
Q0N4U3,6
Q0N4U4,6
Q0N4U5,6
Q0N4U6,6
Q0N4U7,6
Q0N4U8,6
Q0NZX5,2
Q0P3J1,3
Q0P3J6,2
Q0P3Q1,0
Q0PMG2,0
Q0SR53,5
Q0SRD5,2
Q0THN1,5
Q0TNI4,5
Q0TNR9,2
Q0TU55,1
Q0VBW8,1
Q0VC44,1
Q0VCM5,0
Q0VDG4,4
Q0VGU4,6
Q0VKG8,1
Q0VKG9,1
Q0VTT8,1
Q0VTT9,1
Q0VTU0,1
Q0VZ38,1
Q0VZ39,1
Q0VZ40,1
Q0VZ41,1
Q0W2D6,3
Q0WYX8,0
Q0ZA50,6
Q0ZJ24,0
Q0ZJ37,2
Q0ZJ40,3
Q10416,5
Q10464,6
Q10589,0
Q10735,1
Q10998,4
Q10JL1,5
Q10VK7,3
Q10XU6,2
Q11000,1
Q11001,1
Q11137,3
Q11A00,3
Q12039,2
Q12062,1
Q12085,3
Q12120,2
Q12127,4
Q12173,2
Q12217,3
Q12218,2
Q12260,3
Q12282,4
Q12293,3
Q12303,5
Q12355,2
Q12391,3
Q12392,3
Q12408,4
Q12439,3
Q12441,3
Q12470,3
Q12554,6
Q12567,0
Q12628,0
Q12708,6
Q12737,2
Q12891,0
Q12YV7,3
Q13421,4
Q13449,0
Q13508,0
Q13519,6
Q13634,4
Q13822,0
Q14002,2
Q14116,4
Q14210,6
Q14242,0
Q14624,0
Q14641,5
Q14790,1
Q148C3,6
Q14982,0
Q14BU0,5
Q14BX2,3
Q14FH4,2
Q14FJ4,2
Q15661,3
Q15726,5
Q15843,6
Q16553,6
Q16568,6
Q16651,3
Q16661,1
Q16819,5
Q16820,5
Q16992,2
Q16994,5
Q16998,6
Q16RI5,5
Q17004,3
Q17025,3
Q17027,0
Q17093,6
Q17192,5
Q17194,5
Q17196,5
Q17313,1
Q17AN4,0
Q17QK3,0
Q17QS0,4
Q17QV3,5
Q17RY6,6
Q17UY8,1
Q17UY9,1
Q17UZ0,1
Q18060,3
Q18184,5
Q18234,5
Q18502,2
Q18806,1
Q18B22,5
Q18DC8,0
Q18DC9,0
Q18DH8,4
Q18GX3,3
Q19165,3
Q19AZ8,0
Q19VC4,3
Q1A3Q1,2
Q1A3Q2,2
Q1A3Q6,2
Q1A3Q7,2
Q1A3Q8,2
Q1A3Q9,2
Q1A3R0,2
Q1ACJ6,0
Q1ACL6,2
Q1ACM1,3
Q1C5C7,5
Q1CKL2,5
Q1EAR5,3
Q1EJP4,1
Q1EJP5,1
Q1ELT9,2
Q1ELU2,2
Q1ELU3,2
Q1ELU4,5
Q1ELU5,5
Q1ELU7,5
Q1ELU8,5
Q1ELV0,2
Q1EN11,1
Q1EN12,1
Q1EN13,1
Q1EN14,1
Q1EN15,1
Q1G2Y5,4
Q1G3I0,2
Q1HA14,1
Q1HA20,1
Q1HAY5,6
Q1I8U1,2
Q1JPW9,5
Q1JS87,1
Q1JS88,1
Q1JS89,1
Q1JS90,1
Q1JS91,1
Q1JS92,1
Q1JS93,1
Q1JS94,1
