AC,cluster
P0DJ82,2
P0DJ84,2
P0DJ85,2
P0DJ95,4
P0DJ96,1
P0DJA9,4
P0DJC6,1
P0DJC7,1
P0DJD7,0
P0DJD8,0
P0DJD9,0
P0DJF5,3
P0DJF6,3
P0DJI8,4
P0DJK0,4
P0DJK1,4
P0DJL0,4
P0DJO3,1
P0DJO4,1
P0DKL3,1
P0DKL8,2
P0DKM1,0
P0DKM2,2
P0DKM3,0
P0DKN0,3
P0DKN1,0
P0DKP4,3
P0DKP6,3
P0DKP8,3
P0DKP9,0
P0DKQ1,0
P0DKQ2,0
P0DKQ6,1
P0DKQ7,0
P0DKU2,1
P0DKY9,4
P0DKZ0,4
P0DKZ1,4
P0DL36,0
P0DL38,4
P0DL49,3
P0DL50,3
P0DL51,3
P0DL52,3
P0DL53,3
P0DL54,3
P0DL55,4
P0DL56,4
P0DL57,4
P0DL58,4
P0DL71,2
P0DL75,4
P0DM16,1
P0DM17,4
P0DM21,3
P0DM23,3
P0DM24,0
P0DM26,1
P0DM27,1
P0DM30,4
P0DM55,2
P0DM66,4
P0DM67,4
P0DM68,4
P0DM69,1
P0DM92,2
P0DMB4,4
P0DMB5,4
P0DMD7,4
P0DMD8,3
P0DMD9,1
P0DME2,1
P0DME3,1
P0DME4,1
P0DME6,1
P0DME7,1
P0DME8,1
P0DME9,1
P0DMF1,1
P0DMF2,1
P0DMF4,1
P0DMF5,1
P0DMF6,1
P0DMF7,1
P0DMF8,1
P0DMG0,2
P0DMH7,4
P0DMI6,1
P0DMI7,2
P0DMI8,2
P0DMJ0,2
P0DMJ1,2
P0DMQ0,0
P0DMQ1,0
P0DMQ2,0
P0DMQ3,0
P0DMQ4,0
P0DMX5,3
P0DMX6,3
P0DMY0,3
P0DMY1,3
P0DMY2,3
P0DMY4,3
P0DMY5,3
P0DMY7,3
P0DMY8,3
P0DMY9,4
P0DMZ0,4
P0DMZ1,3
P0DMZ2,1
P0DMZ3,4
P0DMZ4,4
P0DMZ5,4
P0DMZ6,4
P0DMZ7,4
P0DMZ8,3
P0DMZ9,3
P0DN01,4
P0DN03,4
P0DN04,4
P0DN06,2
P0DN07,2
P0DN08,2
P0DN09,2
P0DN10,2
P0DN11,2
P0DN12,2
P0DN13,2
P0DN14,2
P0DN15,2
P0DN17,2
P0DN18,2
P0DN19,2
P0DN20,2
P0DN29,1
P0DN32,2
P0DN42,1
P0DN43,1
P0DN44,1
P0DN45,1
P0DN48,2
P0DN49,2
P0DN50,2
P0DN51,2
P0DN52,2
P0DN53,2
P0DN54,2
P0DN55,2
P0DN56,2
P0DN57,0
P0DN58,0
P0DN60,1
P0DN65,3
P0DN96,4
P0DN97,4
P0DN98,2
P0DN99,1
P0DO15,0
P0DO16,0
P0DOA1,1
P0DOZ7,1
P0DP14,4
P0DP16,0
P0DP47,2
P0DP52,0
P0DP55,0
P0DP56,1
P0DP58,3
P0DP60,3
P0DP62,3
P0DPA6,0
P0DPE6,3
P0DPE7,4
P0DPG6,4
P0DPL9,3
P0DPM0,3
P0DPM1,3
P0DPM4,1
P0DPQ9,1
P0DPT2,3
P0DPT7,2
P0DPT9,2
P0DPU4,4
P0DPW9,1
P0DPX0,1
P0DQA3,4
P0DQA4,4
P0DQA5,4
P0DQJ4,2
P0DQL3,4
P0DQL4,4
P0DQL5,4
P0DQL6,4
P0DQL7,4
P0DQL8,4
P0DQL9,4
P0DQM0,4
P0DQM1,1
P0DQM2,1
P0DQM3,1
P0DQM4,1
P0DQM5,4
P0DQP3,1
P0DQP4,1
P0DQP5,0
P0DQR6,0
P0DQR8,4
P0DQS1,0
P0DQS2,0
P0DQT1,1
P0DQT5,3
P0DQX0,4
P0DQX1,4
P0DQX2,4
P0DQY8,2
P0DQY9,2
P0DQZ1,0
P0DQZ4,3
P0DQZ5,3
P0DQZ6,3
P0DQZ8,3
P0DQZ9,3
P0DRB9,4
P0DRC4,3
P0DRC9,1
P0DRD0,0
P0DRD1,0
P0DRD4,0
P0DRD5,1
P0DRD6,4
P0DRH3,1
P0DRH4,1
P0DRH5,1
P0DRH6,1
P0DRH7,3
P0DRH9,2
P0DRI0,2
P0DRI1,2
P0DRI2,1
P0DRI3,3
P0DRI5,0
P0DRI6,1
P0DRI7,1
P0DRJ4,1
P0DRJ8,3
P0DRL4,3
P0DRM4,1
P0DSI4,1
P0DSI5,1
P0DSI6,1
P0DSJ4,1
P0DSJ5,3
P0DSJ8,1
P0DSJ9,1
P0DSK0,1
P0DSK1,1
P0DSK4,1
P0DSK5,2
P0DSK6,2
P0DSK7,1
P0DTJ2,1
P0DTJ3,1
P0DTJ6,2
P0DTJ9,4
P0DTK0,3
P0DTL4,1
P0DTR9,0
P0DTU1,1
P0DTU2,3
P0DTW2,4
P0DUB0,3
P0DUC0,4
P0DUC3,3
P0DUG2,2
P0DUG7,2
P0DUG9,2
P0DUH0,2
P0DUH1,2
P0DUH2,2
P0DUH4,2
P0DUJ5,1
P0DUJ6,1
P0DUQ4,1
P0DUQ8,0
P0DUS1,0
P0DUS2,0
P0DUS3,0
P0DUS4,0
P0DUT2,2
P0DUT3,1
P0DUT4,0
P0DUT5,0
P0DUT6,3
P0DUU4,2
P0DUV2,3
P0DV31,4
P0DV32,4
P0DV62,3
P0DV71,0
P0DW17,3
P0DW18,3
P0DW19,3
P0DW20,3
P0DW21,3
P0DW22,3
P0DW23,3
P0DW24,3
P0DW25,3
P0DW26,3
P0DW50,1
P0DW72,1
P0DW73,1
P0DW74,1
P0DW75,1
P0DW76,1
P0DW77,1
P0DW78,1
P0DX20,3
P0DX48,0
P0DX49,0
P0DX55,3
P0DX64,1
P0DX99,1
P0DXT2,0
P0DXT3,0
P0DXT4,0
P0DXT5,0
P0DXT8,0
P0DXT9,0
P0DXU0,0
P0DXU1,1
P0DXU2,4
P0DXU3,4
P0DXW6,3
P0DXW7,4
P0DXW8,1
P0DXW9,0
P0DXZ5,1
P0DXZ6,1
P0DXZ8,1
P0DY00,1
P0DY01,1
P0DY02,1
P0DY03,1
P0DY04,3
P0DY15,3
P0DY16,1
P0DY17,1
P0DY19,2
P0DY21,0
P0DY24,3
P0DY25,3
P0DY38,3
P0DY39,3
P0DY42,2
P0DY99,3
P0DYB0,1
P0DYB2,1
P0DYB3,1
P0DYB4,1
P10000,1
P10034,2
P10082,0
P10092,4
P10093,4
P10107,2
P10163,2
P10247,1
P10252,3
P10253,4
P10279,4
P10286,4
P10293,3
P10296,3
P10297,1
P10333,0
P10347,3
P10348,3
P10354,1
P10362,3
P10410,4
P10414,4
P10419,0
P10510,1
P10552,0
P10601,0
P10602,0
P10605,3
P10631,0
P10645,1
P10673,0
P10674,2
P10675,2
P10683,3
P10696,1
P10730,4
P10731,3
P10743,4
P10754,4
P10763,3
P10764,3
P10769,1
P10774,0
P10778,3
P10804,1
P10810,0
P10859,1
P10863,2
P10883,3
P10885,3
P10891,4
P10892,3
P10915,1
P10946,0
P10960,3
P10968,1
P10969,1
P10997,0
P11006,2
P11018,3
P11030,4
P11095,1
P11140,0
P11159,2
P11184,0
P11185,0
P11214,0
P11242,3
P11280,1
P11384,1
P11477,1
P11478,1
P11489,0
P11515,2
P11542,4
P11543,4
P11685,3
P11686,3
P11750,3
P11751,3
P11753,3
P11757,3
P11761,4
P11827,0
P11828,0
P11834,3
P11848,1
P11858,1
P11859,3
P11863,4
P11885,1
P11924,2
P11925,2
P11952,0
P11953,0
P11975,3
P12019,1
P12023,0
P12027,0
P12064,3
P12163,3
P12164,3
P12226,1
P12254,3
P12260,0
P12272,0
P12285,3
P12350,0
P12412,2
P12463,1
P12546,2
P12656,2
P12703,1
P12704,1
P12705,1
P12707,1
P12708,1
P12719,1
P12729,3
P12760,2
P12764,0
P12788,3
P12797,1
P12819,1
P12838,1
P12872,3
P12944,0
P12960,1
P12961,3
P12963,4
P12966,0
P12967,0
P12969,0
P13068,0
P13075,2
P13077,2
P13078,2
P13083,0
P13085,0
P13109,1
P13190,1
P13204,3
P13205,3
P13206,3
P13208,2
P13238,4
P13241,0
P13276,0
P13284,1
P13385,4
P13389,1
P13401,2
P13432,4
P13521,3
P13562,2
P13589,4
P13609,3
P13636,4
P13684,1
P13696,4
P13725,4
P13814,1
P13815,1
P13826,1
P13829,2
P13852,4
P13910,1
P13987,1
P14043,0
P14087,2
P14089,3
P14091,0
P14138,0
P14151,3
P14200,0
P14207,1
P14213,0
P14214,0
P14384,0
P14387,3
P14389,3
P14390,3
P14448,1
P14460,1
P14478,0
P14480,2
P14525,3
P14530,1
P14531,3
P14593,1
P14608,1
P14639,2
P14660,1
P14661,2
P14749,1
P14765,0
P14781,1
P14804,1
P14872,2
P14894,1
P14904,1
P14925,3
P14944,2
P15013,0
P15087,0
P15131,1
P15167,1
P15191,1
P15210,1
P15211,1
P15217,4
P15309,4
P15322,2
P15328,1
P15369,4
P15411,4
P15438,1
P15448,3
P15457,2
P15458,2
P15459,2
P15460,2
P15471,3
P15490,4
P15513,4
P15515,1
P15516,1
P15555,4
P15566,2
P15655,1
P15693,1
P15706,0
P15711,0
P15743,3
P15750,4
P15783,3
P15797,1
P15812,1
P15819,3
P15944,3
P15945,3
P15946,3
P15947,3
P15948,3
P15949,3
P15969,1
P16014,3
P16033,1
P16041,1
P16042,1
P16043,4
P16049,3
P16094,0
P16228,0
P16229,1
P16231,4
P16240,4
P16278,4
P16291,4
P16292,4
P16293,4
P16294,4
P16296,4
P16316,1
P16317,1
P16404,1
P16431,0
P16444,4
P16501,3
P16531,2
P16545,3
P16613,4
P16708,0
P16859,3
P16860,3
P16870,0
P17084,3
P17118,0
P17207,3
P17219,1
P17238,3
P17251,0
P17260,3
P17322,3
P17333,2
P17349,1
P17490,3
P17533,1
P17534,1
P17640,0
P17647,3
P17655,0
P17668,1
P17681,3
P17685,2
P17686,2
P17689,3
P17715,1
P17716,0
P17722,4
P17727,0
P17737,4
P17896,4
P17900,1
P17934,2
P17946,0
P17974,3
P17979,4
P17981,4
P17982,4
P18104,0
P18109,1
P18145,3
P18181,3
P18188,0
P18242,0
P18254,3
P18263,3
P18276,0
P18290,1
P18292,1
P18301,0
P18313,4
P18337,3
P18421,1
P18509,4
P18511,1
P18512,1
P18513,1
P18619,1
P18764,0
P18829,3
P18830,3
P18844,3
P18889,0
P18907,0
P18908,3
P18909,3
P18965,3
P18969,3
P18970,3
P18971,3
P18972,3
P18973,3
P18975,3
P18976,3
P18977,3
P18978,3
P18998,2
P19000,2
P19014,3
P19015,3
P19021,3
P19090,3
P19111,1
P19121,2
P19144,1
P19171,0
P19209,2
P19218,0
P19221,1
P19236,3
P19259,4
P19260,2
P19402,1
P19425,1
P19455,2
P19540,4
P19578,0
P19594,1
P19596,1
P19597,1
P19599,2
P19619,2
P19637,0
P19645,3
P19660,1
P19667,1
P19707,4
P19708,4
P19713,0
P19799,3
P19802,1
P19806,2
P19813,3
P19823,3
P19827,3
P19872,3
P19884,0
P19957,2
P19971,0
P19998,0
P20002,1
P20003,1
P20005,3
P20068,0
P20076,4
P20094,4
P20139,4
P20140,4
P20141,4
P20142,0
P20146,2
P20151,3
P20156,3
P20160,3
P20164,1
P20231,3
P20305,0
P20347,4
P20366,3
P20382,0
P20394,1
P20465,0
P20466,0
P20481,2
P20616,3
P20618,1
P20656,1
P20736,4
P20757,3
P20798,2
P20800,3
P20827,1
P20840,0
P20854,3
P20946,1
P20947,2
P20948,0
P20949,1
P20950,2
P20968,0
P20974,4
P21149,3
P21200,3
P21226,0
P21252,1
P21259,2
P21379,3
P21529,2
P21563,1
P21588,3
P21589,3
P21591,0
P21624,3
P21752,1
P21764,4
P21779,2
P21780,0
P21786,2
P21793,3
P21809,3
P21810,3
P21819,2
P21838,0
P21840,3
P21841,3
P21845,3
P21850,1
P21852,0
P21857,3
P21902,2
P21978,0
P22005,1
P22146,3
P22226,1
P22282,1
P22287,4
P22288,1
P22304,2
P22321,3
P22322,3
P22334,2
P22387,3
P22388,3
P22389,3
P22398,3
P22412,4
P22457,4
P22466,3
P22522,1
P22642,3
P22725,1
P22748,3
P22832,1
P22858,0
P22889,0
P22890,1
P22891,4
P22923,1
P22969,0
P23019,3
P23026,2
P23079,3
P23093,1
P23110,3
P23132,4
P23176,1
P23223,0
P23317,1
P23318,1
P23362,4
P23389,3
P23431,1
P23435,2
P23442,0
P23472,0
P23505,2
P23515,2
P23535,1
P23546,1
P23582,0
P23603,3
P23613,4
P23694,1
P23695,3
P23699,1
P23700,3
P23724,1
P23776,3
P23780,4
P23785,4
P23826,3
P23907,4
P23943,3
P24022,1
P24091,0
P24158,3
P24259,3
P24268,0
P24291,3
P24302,1
P24335,3
P24393,0
P24478,0
P24551,2
P24625,1
P24627,2
P24641,1
P24642,1
P24665,4
P24690,4
P24725,1
P24726,1
P24787,1
P24803,0
P24807,3
P24822,1
P24823,1
P24856,1
P25031,4
P25043,2
P25063,3
P25116,1
P25289,1
P25291,0
P25308,0
P25380,0
P25383,0
P25421,3
P25501,2
P25796,0
P25810,2
P25955,3
P25956,4
P26213,2
P26214,2
P26215,2
P26305,0
P26326,1
P26327,4
P26328,0
P26329,1
P26330,2
P26331,3
P26332,2
P26333,4
P26334,1
P26335,3
P26339,1
P26349,1
P26350,3
P26694,1
P26726,4
P26727,4
P26731,4
P26733,4
P26734,4
P26735,4
P26736,4
P26737,4
P26738,4
P26739,4
P26740,4
P26741,4
P26743,4
P26758,3
P26771,3
P26779,3
P26780,3
P26792,1
P26824,1
P26886,0
P26915,3
P26917,0
P26992,4
P27058,1
P27104,3
P27114,3
P27177,4
P27197,4
P27201,1
P27274,1
P27275,0
P27435,3
P27590,0
P27596,3
P27654,2
P27666,1
P27677,0
P27678,0
P27682,3
P27740,2
P27802,2
P27803,2
P27804,2
P27805,2
P27821,0
P27822,0
P27823,0
P28039,2
P28061,1
P28065,3
P28070,1
P28072,3
P28073,3
P28076,3
P28077,3
P28173,0
P28254,1
P28309,1
P28310,1
P28311,1
P28312,1
P28319,2
P28522,2
P28590,0
P28642,3
P28653,3
P28654,3
P28672,0
P28673,0
P28674,0
P28675,3
P28712,0
P28713,0
P28716,3
P28717,3
P28780,3
P28797,4
P28798,4
P28800,4
P28825,1
P28826,1
P28879,3
P28881,1
P28902,4
P28999,2
P29002,0
P29004,0
P29006,0
P29007,0
P29019,3
P29059,0
P29233,3
P29240,3
P29270,1
P29335,1
P29399,1
P29430,4
P29452,0
P29466,0
P29519,4
P29523,1
P29559,0
P29560,3
P29563,4
P29595,0
P29717,3
P29786,3
P29787,3
P29794,1
P29827,3
P29958,0
P30086,4
P30233,2
P30403,1
P30410,1
P30558,1
P30561,0
P30617,1
P30657,1
P30714,0
P30811,2
P30832,3
P30834,4
P30836,3
P30879,4
P30941,4
P30945,3
P30973,4
P30990,0
P31044,4
P31107,1
P31241,1
P31358,4
P31394,4
P31428,4
P31429,4
P31430,4
P31481,3
P31518,4
P31529,4
P31580,3
P31694,1
P31706,4
P31736,0
P31757,2
P31760,4
P31837,4
P31838,4
P31886,0
P31944,0
P31956,2
P31962,1
P31963,1
P31997,4
P32036,1
P32038,3
P32041,3
P32089,3
P32194,1
P32195,1
P32196,1
P32323,0
P32329,4
P32412,1
P32435,2
P32470,1
P32623,2
P32648,4
P32649,4
P32736,3
P32763,4
P32821,3
P32822,3
P32824,3
P32926,1
P32950,2
P32951,2
P33046,1
P33094,0
P33146,3
P33150,0
P33151,3
P33182,4
P33185,0
P33186,0
P33376,0
P33378,0
P33432,2
P33439,2
P33555,2
P33573,1
P33587,4
P33619,3
P33680,4
P33689,0
P33712,3
P33713,2
P33715,1
P33718,4
P33719,4
P33720,4
P33721,4
P33745,0
P33890,2
P34004,1
P34026,3
P34034,4
P34067,1
P34068,2
P34069,2
P34098,0
P34115,1
P34116,1
P34129,0
P34165,4
P34166,4
P34182,1
P34405,4
P34806,0
P34950,2
P34962,3
P34963,3
P34964,3
P35003,3
P35004,3
P35005,3
P35031,3
P35032,3
P35033,3
P35034,3
P35035,3
P35036,3
P35037,3
P35038,3
P35039,3
P35040,3
P35041,3
P35042,3
P35044,3
P35045,3
P35046,3
P35047,3
P35048,3
P35049,3
P35051,0
P35052,4
P35053,4
P35230,4
P35231,4
P35245,3
P35318,3
P35335,2
P35433,0
P35454,1
P35455,1
P35459,3
P35460,1
P35461,1
P35518,4
P35581,2
P35587,3
P35588,3
P35618,4
P35722,1
P35747,2
P35807,3
P35808,3
P35846,1
P35853,2
P35860,1
P35869,0
P35903,2
P35905,3
P36060,1
P36091,4
P36178,3
P36190,1
P36193,2
P36217,3
P36218,3
P36361,0
P36368,3
P36369,3
P36373,3
P36374,3
P36375,3
P36376,3
P36491,1
P36500,3
P36501,3
P36560,1
P36914,1
P36983,4
P36985,4
P37042,2
P37044,2
P37085,4
P37212,4
P37302,1
P37890,3
P37891,2
P38248,2
P38567,4
P38568,4
P38571,1
P38578,4
P38579,4
P38580,4
P38616,4
P38624,3
P38832,0
P38844,0
P39045,4
P39047,2
P39084,1
P39105,1
P39652,0
P39675,3
P39690,1
P40092,0
P40147,3
P40148,3
P40199,4
P40221,4
P40242,4
P40243,4
P40244,4
P40247,4
P40249,4
P40251,4
P40252,4
P40256,4
P40257,4
P40258,4
P40304,1
P40306,2
P40313,3
P40552,2
P40753,3
P40756,0
P40765,1
P40842,1
P40844,1
P40849,2
P40933,4
P40953,4
P40975,0
P41221,1
P41327,3
P41365,0
P41520,4
P41522,1
P41534,4
P41535,4
P41539,3
P41540,3
P41547,4
P41585,4
P41598,3
P41643,1
P41694,3
P41736,2
P41738,0
P41740,4
P41748,0
P41749,2
P41750,2
P41839,2
P41854,2
P41855,2
P41870,1
P41876,0
P42166,4
P42167,4
P42210,0
P42211,0
P42278,3
P42279,3
P42280,3
P42565,1
P42574,0
P42575,4
P42633,1
P42634,4
P42665,0
P42723,1
P42785,2
P42854,4
P42889,3
P42890,3
P42992,2
P43030,0
P43031,3
P43076,3
P43145,3
P43159,0
P43212,2
P43231,0
P43232,0
P43322,3
P43434,2
P43443,0
P43477,4
P43497,0
P43527,0
P43648,0
P43683,1
P45453,4
P45644,4
P45653,4
P45762,4
P45773,0
P45781,4
P45884,3
P46157,2
P46158,2
P46161,2
P46167,2
P46193,2
P46242,1
P46591,0
P46593,0
P46657,1
P46895,1
P46992,4
P46999,1
P47001,1
P47033,3
P47099,0
P47178,2
P47212,3
P47476,0
P47710,1
P47749,1
P47777,1
P47797,3
P47851,0
P47852,4
P47853,3
P47932,0
P47969,1
P48030,3
P48068,0
P48092,4
P48097,0
P48098,0
P48143,4
P48144,4
P48183,1
P48187,1
P48188,3
P48265,1
P48283,3
P48284,3
P48299,0
P48346,4
P48503,3
P48560,0
P48645,2
P48678,1
P48679,1
P48733,0
P48737,4
P48756,0
P48798,1
P48800,1
P48827,1
P48845,0
P49012,4
P49046,0
P49064,2
P49065,2
P49112,1
P49126,4
P49127,3
P49192,1
P49275,3
P49276,3
P49291,1
P49369,4
P49457,2
P49460,1
P49472,1
P49513,3
P49575,2
P49616,2
P49662,0
P49670,0
P49794,0
P49822,2
P49862,3
P49913,1
P49926,0
P49927,4
P49928,1
P49929,1
P49930,1
P49931,1
P49932,1
P49933,1
P49934,1
P49935,2
P49983,4
P50144,4
P50145,4
P50155,1
P50325,4
P50343,3
P50496,2
P50497,2
P50498,2
P50499,2
P50593,4
P50622,4
P50704,1
P50705,1
P50706,1
P50707,1
P50708,1
P50709,1
P50711,1
P50712,1
P50713,1
P50714,1
P50715,1
P50716,1
P50725,3
P50982,3
P50985,3
P50993,0
P50997,0
P51212,1
P51317,3
P51356,1
P51437,1
P51446,4
P51447,1
P51453,0
P51454,0
P51455,0
P51456,0
P51457,3
P51459,3
P51460,1
P51461,1
P51462,3
P51463,1
P51524,1
P51588,3
P51641,4
P51653,4
P51654,3
P51655,4
P51662,2
P51693,0
P51694,0
P51740,1
P51759,1
P51764,1
P51765,1
P51779,3
P51780,4
P51865,4
P51878,0
P51917,4
P51918,2
P51919,2
P51924,2
P52113,4
P52114,4
P52115,0
P52211,0
P52212,3
P52307,3
P52400,1
P52401,1
P52402,1
P52403,0
P52404,0
P52405,0
P52407,1
P52700,2
P52711,3
P52718,4
P52719,4
P52754,0
P52793,1
P52794,1
P52797,1
P52798,1
P52801,1
P52802,1
P52803,1
P52804,1
P52823,0
P52826,3
P52905,3
P52961,4
P53007,3
P53140,0
P53219,3
P53301,4
P53334,0
P53346,4
P53366,3
P53379,4
P53601,0
P53626,2
P53813,3
P53872,3
P54097,0
P54197,4
P54228,1
P54229,1
P54230,1
P54422,4
P54615,3
P54624,3
P54625,3
P54627,3
P54628,3
P54629,3
P54630,3
P54660,3
P54684,4
P54796,0
P54826,4
P54828,2
P54877,1
P54958,2
P55085,1
P55086,1
P55089,2
P55090,2
P55091,3
P55095,1
P55099,3
P55101,3
P55152,3
P55206,0
P55207,0
P55210,0
P55211,2
P55212,0
P55213,0
P55214,0
P55215,4
P55244,3
P55246,4
P55247,2
P55252,1
P55259,0
P55280,3
P55284,3
P55285,3
P55286,3
P55287,3
P55288,3
P55289,3
P55290,0
P55291,3
P55314,4
P55319,3
P55325,0
P55330,3
P55747,3
P55748,3
P55790,3
P55796,4
P55806,4
P55807,4
P55854,0
P55865,0
P55867,0
P55885,3
P55897,0
P55939,1
P55956,0
P55963,3
P56159,2
P56161,3
P56174,3
P56249,1
P56254,0
P56283,0
P56308,1
P56318,1
P56348,3
P56386,2
P56388,1
P56425,1
P56469,0
P56488,1
P56529,0
P56568,4
P56626,0
P56636,3
P56638,3
P56639,3
P56640,3
P56650,1
P56652,3
P56676,4
P56688,2
P56708,1
P56711,4
P56712,1
P56713,1
P56714,1
P56717,4
P56778,1
P56782,3
P56817,4
P56818,4
P56819,4
P56942,0
P56943,0
P56973,3
P56974,3
P57039,3
P57672,1
P57719,2
P57774,0
P58073,0
P58273,3
P58440,0
P58443,0
P58454,0
P58455,0
P58457,0
P58514,4
P58519,4
P58560,3
P58583,1
P58599,3
P58604,3
P58806,4
P58808,1
P58809,1
P58811,3
P58844,0
P58846,0
P58906,1
P58911,0
P58913,1
P58916,1
P58920,1
P58930,3
P59018,2
P59082,1
P59097,2
P59261,1
P59262,1
P59359,2
P59406,3
P59665,1
P59666,1
P59833,1
P59888,1
P59906,1
P59914,0
P60016,0
P60022,2
P60023,2
P60030,1
P60031,1
P60032,1
P60041,0
P60042,0
P60242,0
P60243,0
P60252,4
P60253,4
P60274,3
P60523,3
P60529,3
P60530,3
P60590,4
P60755,1
P60756,1
P60761,1
P60976,1
P60980,4
P61103,4
P61104,4
P61116,2
P61118,2
P61148,1
P61149,1
P61261,2
P61262,2
P61263,2
P61278,0
P61279,0
P61282,0
P61312,2
P61364,3
P61365,3
P61366,3
P61409,4
P61516,1
P61761,4
P61762,4
P61766,4
P61767,4
P61768,4
P61849,3
P61855,3
P61914,4
P61915,4
P62177,3
P62178,3
P62179,3
P62180,3
P62181,3
P62182,3
P62530,3
P62531,3
P62544,3
P62545,3
P62546,3
P62547,3
P62548,3
P62549,3
P62568,3
P62569,3
P62570,2
P62571,2
P62804,3
P62926,0
P62927,0
P62928,0
P62929,0
P62930,0
P62931,0
P63105,3
P63106,3
P63107,3
P63108,3
P63109,3
P63110,3
P63111,3
P63112,3
P63152,0
P63153,0
P63181,4
P63182,2
P63186,4
P63292,4
P63298,1
P65830,0
P65831,0
P66125,0
P66126,0
P66133,0
P66134,0
P66135,0
P66136,0
P66137,0
P66139,0
P67788,3
P67815,3
P67816,3
P67817,3
P67818,3
P67861,2
P67863,2
P67885,4
P67886,4
P67934,3
P67968,1
P67969,1
P67970,1
P67971,1
P67973,1
P67974,1
P67986,4
P67987,4
P67988,4
P67989,4
P67990,4
P67991,4
P67992,4
P67993,4
P67994,4
P67995,4
P67996,4
P67997,4
P68000,3
P68001,3
P68004,0
P68005,0
P68213,1
P68235,3
P68236,3
P68237,3
P68243,1
P68245,1
P68248,0
P68259,1
P68407,1
P68408,1
P68409,1
P68421,1
P68425,2
P68426,4
P68515,0
P68577,2
P68827,0
P68871,3
P68987,1
P68988,1
P68989,1
P68990,1
P68991,1
P68992,1
P69014,1
P69015,1
P69016,1
P69017,1
P69019,1
P69020,1
P69021,1
P69031,1
P69045,1
P69046,1
P69047,1
P69048,1
P69051,4
P69052,4
P69107,4
P69108,4
P69109,4
P69155,0
P69156,0
P69157,0
P69192,4
P69193,4
P69327,1
P69328,1
P69437,2
P69498,0
P69499,0
P69500,0
P69501,0
P69550,1
P69551,1
P69556,1
P69557,1
P69560,1
P69561,1
P69562,1
P69563,1
P69564,1
P69565,1
P69657,3
P69658,3
P69693,3
P69694,3
P69745,4
P69747,3
P69748,1
P69749,1
P69750,1
P69751,1
P69753,1
P69754,1
P69755,1
P69757,1
P69758,1
P69759,1
P69760,1
P69761,1
P69762,1
P69763,1
P69764,1
P69765,1
P69766,1
P69767,1
P69768,1
P69769,0
P69770,0
P69905,3
P69906,3
P69907,3
P69928,3
P69929,3
P69939,3
P69940,3
P70059,3
P70074,2
P70107,4
P70160,4
P70180,4
P70195,2
P70269,0
P70296,4
P70343,0
P70375,4
P70380,1
P70407,3
P70408,3
P70458,1
P70664,4
P70668,4
P70677,0
P70699,4
P71001,0
P72507,0
P74765,4
P74977,4
P75458,0
P77935,0
P78722,4
P79076,2
P79110,3
P79141,4
P79307,0
P79357,2
P79362,1
P79695,1
P79727,1
P79728,1
P79799,4
P79874,1
P79875,1
P79876,1
P79897,4
P79953,0
P79995,3
P80015,3
P80060,0
P80090,1
P80111,4
P80196,4
P80209,0
P80214,3
P80282,1
P80344,4
P80345,4
P80398,1
P80399,1
P80470,2
P80511,3
P80569,4
P80571,0
P80696,1
P80703,0
P80708,2
P80710,2
P80713,2
P80734,4
P80735,4
P80957,3
P80966,2
P81025,1
P81043,3
P81071,0
P81160,3
P81172,1
P81191,0
P81264,1
P81277,1
P81278,1
P81322,2
P81323,0
P81335,0
P81363,1
P81401,4
P81423,1
P81428,4
P81446,0
P81453,0
P81485,1
P81486,1
P81488,1
P81490,1
P81497,0
P81498,0
P81564,4
P81565,1
P81592,1
P81602,4
P81603,4
P81605,3
P81615,2
P81694,3
P81695,1
P81755,1
P81791,4
P81793,0
P81809,2
P81829,3
P81840,1
P81847,2
P81851,1
P81872,2
P81880,1
P81881,1
P81941,1
P82003,0
P82018,1
P82050,1
P82102,4
P82103,4
P82106,1
P82268,1
P82269,1
P82270,1
P82271,1
P82284,2
P82285,2
P82286,0
P82319,1
P82320,1
P82357,2
P82358,2
P82389,1
P82390,1
P82391,1
P82396,1
P82465,4
P82476,4
P82683,0
P82701,2
P82705,1
P82706,1
P82807,4
P82851,1
P82951,1
P82959,1
P82993,3
P83055,3
P83056,3
P83057,3
P83059,3
P83060,3
P83080,0
P83081,0
P83082,0
P83083,0
P83084,0
P83211,4
P83253,4
P83264,1
P83265,1
P83288,3
P83303,4
P83313,3
P83370,4
P83394,3
P83396,3
P83403,2
P83404,4
P83412,4
P83455,1
P83493,0
P83495,0
P83512,1
P83518,4
P83548,2
P83560,4
P83562,4
P83615,3
P83659,1
P83719,1
P83748,3
P83755,1
P83756,1
P83770,1
P83856,1
P83857,2
P83859,3
P83860,3
P83862,3
P83915,1
P83919,3
P83962,3
P83964,3
P83974,4
P84190,3
P84213,0
P84276,1
P84348,3
P84349,3
P84350,3
P84375,4
P84376,4
P84377,4
P84378,4
P84379,4
P84380,4
P84408,3
P84451,3
P84527,0
P84567,1
P84572,1
P84596,1
P84597,1
P84697,1
P84698,2
P84704,1
P84707,1
P84715,0
P84757,4
P84808,3
P84845,1
P84899,1
P84900,1
P85013,3
P85021,0
P85025,2
P85029,3
P85030,3
P85069,0
P85070,1
P85071,1
P85079,4
P85162,3
P85163,3
P85171,1
P85247,3
