AC,priority,label-val,between_connectivity,cluster
P23613,False,0,0,1.0
P23694,False,0,0,4.0
P23695,False,0,0,1.0
P23699,False,0,0,1.0
P23700,False,0,0,1.0
P23724,False,0,0,3.0
P23776,False,0,0,4.0
P23780,False,0,0,4.0
P23785,False,0,0,1.0
P23826,False,0,0,2.0
P23907,False,0,0,3.0
P23943,False,0,0,3.0
P24022,False,0,0,3.0
P24091,False,0,0,2.0
P24158,False,0,0,2.0
P24160,False,0,0,0.0
P24259,False,0,0,4.0
P24268,False,0,0,3.0
P24291,False,0,0,4.0
P24302,False,0,0,1.0
P24335,False,0,0,0.0
P24393,False,0,0,3.0
P24478,False,0,0,4.0
P24551,False,0,0,2.0
P24625,False,0,0,3.0
P24627,False,0,0,1.0
P24641,False,0,0,4.0
P24642,False,0,0,4.0
P24665,False,0,0,4.0
P24690,False,0,0,3.0
P24725,False,0,0,3.0
P24726,False,0,0,3.0
P24787,False,0,0,3.0
P24803,False,0,0,2.0
P24807,False,0,0,1.0
P24822,False,0,0,1.0
P24823,False,0,0,1.0
P24856,False,0,0,3.0
P25031,False,0,0,2.0
P25043,False,0,0,3.0
P25063,False,0,0,1.0
P25116,False,0,0,4.0
P25155,False,0,0,4.0
P25289,False,0,0,4.0
P25291,False,0,0,1.0
P25308,False,0,0,4.0
P25380,False,0,0,4.0
P25383,False,0,0,1.0
P25421,False,0,0,1.0
P25489,False,0,0,4.0
P25501,False,0,0,2.0
P25653,False,0,0,2.0
P25796,False,0,0,3.0
P25810,False,0,0,3.0
P25955,False,0,0,1.0
P25956,False,0,0,2.0
P26213,False,0,0,4.0
P26214,False,0,0,4.0
P26215,False,0,0,4.0
P26305,False,0,0,3.0
P26326,False,0,0,2.0
P26327,False,0,0,1.0
P26328,False,0,0,2.0
P26329,False,0,0,3.0
P26330,False,0,0,3.0
P26331,False,0,0,4.0
P26332,False,0,0,1.0
P26333,False,0,0,2.0
P26334,False,0,0,3.0
P26335,False,0,0,3.0
P26339,False,0,0,4.0
P26349,False,0,0,1.0
P26350,False,0,0,1.0
P26694,False,0,0,1.0
P26726,False,0,0,4.0
P26727,False,0,0,4.0
P26728,False,0,0,4.0
P26729,False,0,0,4.0
P26730,False,0,0,4.0
P26731,False,0,0,4.0
P26732,False,0,0,4.0
P26733,False,0,0,4.0
P26734,False,0,0,4.0
P26735,False,0,0,4.0
P26736,False,0,0,4.0
P26737,False,0,0,4.0
P26738,False,0,0,4.0
P26739,False,0,0,4.0
P26740,False,0,0,4.0
P26741,False,0,0,4.0
P26742,False,0,0,4.0
P26743,False,0,0,4.0
P26758,False,0,0,1.0
P26771,False,0,0,3.0
P26779,False,0,0,2.0
P26780,False,0,0,4.0
P26792,False,0,0,1.0
P26824,False,0,0,4.0
P26886,False,0,0,4.0
P26915,False,0,0,4.0
P26917,False,0,0,4.0
P26992,False,0,0,4.0
P27058,False,0,0,2.0
P27104,False,0,0,4.0
P27114,False,0,0,4.0
P27177,False,0,0,3.0
P27197,False,0,0,3.0
P27201,False,0,0,3.0
P27274,False,0,0,2.0
P27275,False,0,0,4.0
P27435,False,0,0,2.0
P27590,False,0,0,1.0
P27596,False,0,0,4.0
P27654,False,0,0,4.0
P27666,False,0,0,3.0
P27677,False,0,0,3.0
P27678,False,0,0,3.0
P27682,False,0,0,2.0
P27740,False,0,0,4.0
P27802,False,0,0,3.0
P27803,False,0,0,3.0
P27804,False,0,0,3.0
P27805,False,0,0,3.0
P27821,False,0,0,3.0
P27822,False,0,0,3.0
P27823,False,0,0,3.0
P28039,False,0,0,2.0
P28061,False,0,0,3.0
P28065,False,0,0,3.0
P28070,False,0,0,1.0
P28072,False,0,0,3.0
P28073,False,0,0,3.0
P28076,False,0,0,3.0
P28077,False,0,0,3.0
P28173,False,0,0,4.0
P28254,False,0,0,4.0
P28309,False,0,0,0.0
P28310,False,0,0,0.0
P28311,False,0,0,0.0
P28312,False,0,0,0.0
P28319,False,0,0,4.0
P28522,False,0,0,2.0
P28590,False,0,0,4.0
P28642,False,0,0,1.0
P28653,False,0,0,2.0
P28654,False,0,0,2.0
P28672,False,0,0,2.0
P28673,False,0,0,2.0
P28674,False,0,0,2.0
P28675,False,0,0,2.0
P28712,False,0,0,3.0
P28713,False,0,0,3.0
P28716,False,0,0,4.0
P28717,False,0,0,4.0
P28780,False,0,0,4.0
P28797,False,0,0,1.0
P28798,False,0,0,1.0
P28800,False,0,0,2.0
P28825,False,0,0,3.0
P28826,False,0,0,3.0
P28879,False,0,0,0.0
P28881,False,0,0,0.0
P28902,False,0,0,4.0
P28999,False,0,0,2.0
P29002,False,0,0,4.0
P29004,False,0,0,4.0
P29006,False,0,0,4.0
P29007,False,0,0,3.0
P29019,False,0,0,4.0
P29059,False,0,0,2.0
P29233,False,0,0,2.0
P29240,False,0,0,4.0
P29270,False,0,0,3.0
P29335,False,0,0,4.0
P29399,False,0,0,4.0
P29425,False,0,0,0.0
P29430,False,0,0,3.0
P29452,False,0,0,2.0
P29466,False,0,0,2.0
P29519,False,0,0,4.0
P29523,False,0,0,1.0
P29559,False,0,0,4.0
P29560,False,0,0,3.0
P29563,False,0,0,2.0
P29595,False,0,0,4.0
P29717,False,0,0,4.0
P29786,False,0,0,2.0
P29787,False,0,0,2.0
P29794,False,0,0,1.0
P29827,False,0,0,3.0
P29958,False,0,0,1.0
P30086,False,0,0,3.0
P30233,False,0,0,4.0
P30403,False,0,0,2.0
P30406,False,0,0,4.0
P30407,False,0,0,4.0
P30410,False,0,0,4.0
P30558,False,0,0,4.0
P30561,False,0,0,3.0
P30617,False,0,0,1.0
P30657,False,0,0,1.0
P30714,False,0,0,4.0
P30811,False,0,0,2.0
P30832,False,0,0,0.0
P30834,False,0,0,4.0
P30836,False,0,0,4.0
P30879,False,0,0,1.0
P30941,False,0,0,1.0
P30945,False,0,0,3.0
P30973,False,0,0,1.0
P30990,False,0,0,3.0
P31044,False,0,0,3.0
P31107,False,0,0,1.0
P31241,False,0,0,4.0
P31358,False,0,0,1.0
P31394,False,0,0,4.0
P31428,False,0,0,2.0
P31429,False,0,0,2.0
P31430,False,0,0,2.0
P31481,False,0,0,1.0
P31518,False,0,0,0.0
P31529,False,0,0,0.0
P31580,False,0,0,2.0
P31694,False,0,0,3.0
P31706,False,0,0,3.0
P31736,False,0,0,1.0
P31757,False,0,0,4.0
P31760,False,0,0,3.0
P31837,False,0,0,3.0
P31838,False,0,0,3.0
P31886,False,0,0,1.0
P31944,False,0,0,3.0
P31956,False,0,0,1.0
P31962,False,0,0,4.0
P31963,False,0,0,4.0
P31989,False,0,0,2.0
P31997,False,0,0,4.0
P32036,False,0,0,3.0
P32038,False,0,0,2.0
P32041,False,0,0,3.0
P32089,False,0,0,3.0
P32194,False,0,0,3.0
P32195,False,0,0,3.0
P32196,False,0,0,3.0
P32323,False,0,0,1.0
P32329,False,0,0,3.0
P32412,False,0,0,1.0
P32435,False,0,0,2.0
P32470,False,0,0,2.0
P32623,False,0,0,4.0
P32648,False,0,0,1.0
P32649,False,0,0,1.0
P32736,False,0,0,1.0
P32763,False,0,0,1.0
P32768,False,0,0,1.0
P32821,False,0,0,2.0
P32822,False,0,0,2.0
P32824,False,0,0,2.0
P32926,False,0,0,2.0
P32950,False,0,0,3.0
P32951,False,0,0,3.0
P33046,False,0,0,3.0
P33094,False,0,0,4.0
P33146,False,0,0,1.0
P33150,False,0,0,4.0
P33151,False,0,0,1.0
P33182,False,0,0,3.0
P33185,False,0,0,4.0
P33186,False,0,0,4.0
P33376,False,0,0,4.0
P33378,False,0,0,4.0
P33432,False,0,0,3.0
P33439,False,0,0,1.0
P33528,False,0,0,1.0
P33555,False,0,0,1.0
P33573,False,0,0,1.0
P33587,False,0,0,4.0
P33619,False,0,0,2.0
P33680,False,0,0,4.0
P33689,False,0,0,2.0
P33712,False,0,0,1.0
P33713,False,0,0,1.0
P33715,False,0,0,3.0
P33718,False,0,0,4.0
P33719,False,0,0,4.0
P33720,False,0,0,4.0
P33721,False,0,0,4.0
P33722,False,0,0,4.0
P33745,False,0,0,2.0
P33890,False,0,0,4.0
P34004,False,0,0,3.0
P34026,False,0,0,2.0
P34034,False,0,0,3.0
P34067,False,0,0,1.0
P34068,False,0,0,1.0
P34069,False,0,0,1.0
P34098,False,0,0,2.0
P34115,False,0,0,4.0
P34116,False,0,0,4.0
P34129,False,0,0,2.0
P34165,False,0,0,4.0
P34166,False,0,0,4.0
P34182,False,0,0,2.0
P34405,False,0,0,1.0
P34806,False,0,0,2.0
P34950,False,0,0,3.0
P34962,False,0,0,1.0
P34963,False,0,0,1.0
P34964,False,0,0,1.0
P35003,False,0,0,2.0
P35004,False,0,0,2.0
P35005,False,0,0,2.0
P35031,False,0,0,2.0
P35032,False,0,0,2.0
P35033,False,0,0,2.0
P35034,False,0,0,2.0
P35035,False,0,0,2.0
P35036,False,0,0,2.0
P35037,False,0,0,2.0
P35038,False,0,0,2.0
P35039,False,0,0,2.0
P35040,False,0,0,2.0
P35041,False,0,0,2.0
P35042,False,0,0,2.0
P35044,False,0,0,2.0
P35045,False,0,0,2.0
P35046,False,0,0,2.0
P35047,False,0,0,2.0
P35048,False,0,0,2.0
P35049,False,0,0,2.0
P35051,False,0,0,2.0
P35052,False,0,0,3.0
P35053,False,0,0,3.0
P35230,False,0,0,2.0
P35231,False,0,0,2.0
P35245,False,0,0,3.0
P35318,False,0,0,2.0
P35335,False,0,0,4.0
P35433,False,0,0,4.0
P35454,False,0,0,3.0
P35455,False,0,0,3.0
P35459,False,0,0,2.0
P35460,False,0,0,2.0
P35461,False,0,0,2.0
P35518,False,0,0,4.0
P35555,False,0,0,4.0
P35556,False,0,0,4.0
P35581,False,0,0,3.0
P35587,False,0,0,2.0
P35588,False,0,0,2.0
P35618,False,0,0,3.0
P35722,False,0,0,2.0
P35747,False,0,0,3.0
P35807,False,0,0,1.0
P35808,False,0,0,1.0
P35846,False,0,0,2.0
P35853,False,0,0,1.0
P35860,False,0,0,3.0
P35869,False,0,0,3.0
P35903,False,0,0,1.0
P35905,False,0,0,3.0
P36060,False,0,0,3.0
P36091,False,0,0,1.0
P36170,False,0,0,1.0
P36178,False,0,0,2.0
P36190,False,0,0,1.0
P36192,False,0,0,0.0
P36193,False,0,0,3.0
P36217,False,0,0,1.0
P36218,False,0,0,1.0
P36361,False,0,0,2.0
P36368,False,0,0,2.0
P36369,False,0,0,2.0
P36373,False,0,0,2.0
P36374,False,0,0,2.0
P36375,False,0,0,2.0
P36376,False,0,0,2.0
P36491,False,0,0,3.0
P36499,False,0,0,2.0
P36500,False,0,0,2.0
P36501,False,0,0,2.0
P36560,False,0,0,2.0
P36914,False,0,0,3.0
P36983,False,0,0,4.0
P37042,False,0,0,1.0
P37044,False,0,0,1.0
P37045,False,0,0,0.0
P37085,False,0,0,3.0
P37212,False,0,0,2.0
P37300,False,0,0,0.0
P37302,False,0,0,2.0
P37890,False,0,0,3.0
P37891,False,0,0,2.0
P38248,False,0,0,3.0
P38567,False,0,0,1.0
P38568,False,0,0,1.0
P38571,False,0,0,3.0
P38578,False,0,0,3.0
P38579,False,0,0,3.0
P38580,False,0,0,3.0
P38616,False,0,0,4.0
P38624,False,0,0,3.0
P38832,False,0,0,2.0
P38844,False,0,0,4.0
P38894,False,0,0,1.0
P39045,False,0,0,2.0
P39047,False,0,0,3.0
P39084,False,0,0,1.0
P39105,False,0,0,4.0
P39652,False,0,0,2.0
P39675,False,0,0,2.0
P39690,False,0,0,1.0
P39712,False,0,0,1.0
P40092,False,0,0,1.0
P40147,False,0,0,2.0
P40148,False,0,0,2.0
P40199,False,0,0,4.0
P40221,False,0,0,4.0
P40242,False,0,0,3.0
P40243,False,0,0,3.0
P40244,False,0,0,3.0
P40247,False,0,0,3.0
P40249,False,0,0,3.0
P40251,False,0,0,3.0
P40252,False,0,0,3.0
P40256,False,0,0,3.0
P40257,False,0,0,3.0
P40258,False,0,0,3.0
P40304,False,0,0,3.0
P40306,False,0,0,3.0
P40313,False,0,0,2.0
P40552,False,0,0,4.0
P40583,False,0,0,3.0
P40753,False,0,0,4.0
P40756,False,0,0,4.0
P40765,False,0,0,3.0
P40842,False,0,0,1.0
P40844,False,0,0,1.0
P40849,False,0,0,1.0
P40933,False,0,0,4.0
P40953,False,0,0,4.0
P40975,False,0,0,4.0
P41221,False,0,0,1.0
P41319,False,0,0,4.0
P41327,False,0,0,4.0
P41365,False,0,0,1.0
P41520,False,0,0,1.0
P41522,False,0,0,4.0
P41534,False,0,0,1.0
P41535,False,0,0,1.0
P41539,False,0,0,1.0
P41540,False,0,0,1.0
P41547,False,0,0,4.0
P41585,False,0,0,1.0
P41598,False,0,0,1.0
P41643,False,0,0,4.0
P41694,False,0,0,1.0
P41736,False,0,0,2.0
P41738,False,0,0,3.0
P41740,False,0,0,4.0
P41748,False,0,0,3.0
P41749,False,0,0,4.0
P41750,False,0,0,4.0
P41854,False,0,0,3.0
P41855,False,0,0,3.0
P41870,False,0,0,2.0
P41876,False,0,0,3.0
P41964,False,0,0,0.0
P42166,False,0,0,4.0
P42167,False,0,0,4.0
P42210,False,0,0,3.0
P42211,False,0,0,3.0
P42278,False,0,0,2.0
P42279,False,0,0,2.0
P42280,False,0,0,2.0
P42565,False,0,0,2.0
P42574,False,0,0,3.0
P42575,False,0,0,1.0
P42633,False,0,0,4.0
P42634,False,0,0,2.0
P42665,False,0,0,2.0
P42723,False,0,0,2.0
P42785,False,0,0,4.0
P42835,False,0,0,1.0
P42854,False,0,0,2.0
P42889,False,0,0,2.0
P42890,False,0,0,2.0
P42992,False,0,0,2.0
P43030,False,0,0,3.0
P43031,False,0,0,2.0
P43076,False,0,0,2.0
P43145,False,0,0,2.0
P43153,False,0,0,1.0
P43159,False,0,0,3.0
P43212,False,0,0,1.0
P43231,False,0,0,3.0
P43232,False,0,0,3.0
P43306,False,0,0,1.0
P43322,False,0,0,2.0
P43434,False,0,0,2.0
P43443,False,0,0,1.0
P43477,False,0,0,2.0
P43497,False,0,0,1.0
P43527,False,0,0,2.0
P43648,False,0,0,3.0
P43683,False,0,0,1.0
P45453,False,0,0,2.0
P45644,False,0,0,1.0
P45652,False,0,0,1.0
P45653,False,0,0,1.0
P45656,False,0,0,1.0
P45762,False,0,0,3.0
P45773,False,0,0,3.0
P45781,False,0,0,3.0
P45884,False,0,0,2.0
P46156,False,0,0,0.0
P46157,False,0,0,0.0
P46158,False,0,0,0.0
P46161,False,0,0,0.0
P46167,False,0,0,0.0
P46193,False,0,0,2.0
P46242,False,0,0,3.0
P46591,False,0,0,3.0
P46593,False,0,0,3.0
P46657,False,0,0,2.0
P46895,False,0,0,3.0
P46992,False,0,0,4.0
P46999,False,0,0,2.0
P47001,False,0,0,2.0
P47033,False,0,0,1.0
P47099,False,0,0,1.0
P47178,False,0,0,4.0
P47179,False,0,0,1.0
P47212,False,0,0,3.0
P47476,False,0,0,4.0
P47710,False,0,0,2.0
P47749,False,0,0,4.0
P47777,False,0,0,2.0
P47797,False,0,0,2.0
P47851,False,0,0,3.0
P47852,False,0,0,3.0
P47853,False,0,0,2.0
P47932,False,0,0,4.0
P47969,False,0,0,2.0
P48030,False,0,0,1.0
P48068,False,0,0,2.0
P48092,False,0,0,4.0
P48097,False,0,0,2.0
P48098,False,0,0,2.0
P48143,False,0,0,1.0
P48144,False,0,0,1.0
P48183,False,0,0,3.0
P48187,False,0,0,4.0
P48188,False,0,0,1.0
P48265,False,0,0,3.0
P48283,False,0,0,2.0
P48284,False,0,0,2.0
P48299,False,0,0,3.0
P48346,False,0,0,4.0
P48503,False,0,0,2.0
P48560,False,0,0,1.0
P48645,False,0,0,3.0
P48678,False,0,0,3.0
P48679,False,0,0,3.0
P48733,False,0,0,1.0
P48737,False,0,0,3.0
P48756,False,0,0,1.0
P48757,False,0,0,1.0
P48798,False,0,0,3.0
P48800,False,0,0,3.0
P48827,False,0,0,2.0
P48845,False,0,0,2.0
P49012,False,0,0,3.0
P49046,False,0,0,2.0
P49064,False,0,0,3.0
P49065,False,0,0,3.0
P49112,False,0,0,0.0
P49127,False,0,0,0.0
P49188,False,0,0,4.0
P49192,False,0,0,1.0
P49275,False,0,0,2.0
P49276,False,0,0,2.0
P49291,False,0,0,1.0
P49369,False,0,0,3.0
P49457,False,0,0,4.0
P49460,False,0,0,3.0
P49472,False,0,0,4.0
P49513,False,0,0,1.0
P49575,False,0,0,4.0
P49616,False,0,0,2.0
P49662,False,0,0,2.0
P49670,False,0,0,4.0
P49794,False,0,0,2.0
P49822,False,0,0,3.0
P49862,False,0,0,2.0
P49913,False,0,0,3.0
P49921,False,0,0,1.0
P49926,False,0,0,4.0
P49927,False,0,0,3.0
P49928,False,0,0,3.0
P49929,False,0,0,3.0
P49930,False,0,0,3.0
P49931,False,0,0,3.0
P49932,False,0,0,3.0
P49933,False,0,0,3.0
P49934,False,0,0,3.0
P49935,False,0,0,3.0
P49983,False,0,0,4.0
P50144,False,0,0,1.0
P50145,False,0,0,1.0
P50155,False,0,0,3.0
P50175,False,0,0,2.0
P50325,False,0,0,4.0
P50343,False,0,0,2.0
P50495,False,0,0,3.0
P50496,False,0,0,3.0
P50497,False,0,0,3.0
P50498,False,0,0,3.0
P50499,False,0,0,3.0
P50593,False,0,0,3.0
P50622,False,0,0,3.0
P50704,False,0,0,0.0
P50705,False,0,0,0.0
P50706,False,0,0,0.0
P50707,False,0,0,0.0
P50708,False,0,0,0.0
P50709,False,0,0,0.0
P50711,False,0,0,0.0
P50712,False,0,0,0.0
P50713,False,0,0,0.0
P50714,False,0,0,0.0
P50715,False,0,0,0.0
P50716,False,0,0,0.0
P50725,False,0,0,2.0
P50899,False,0,0,1.0
P50982,False,0,0,0.0
P50983,False,0,0,0.0
P50985,False,0,0,0.0
P50993,False,0,0,4.0
P50997,False,0,0,4.0
P51212,False,0,0,3.0
P51317,False,0,0,1.0
P51356,False,0,0,4.0
P51437,False,0,0,3.0
P51446,False,0,0,3.0
P51447,False,0,0,2.0
P51453,False,0,0,4.0
P51454,False,0,0,4.0
P51455,False,0,0,4.0
P51456,False,0,0,4.0
P51457,False,0,0,1.0
P51459,False,0,0,1.0
P51460,False,0,0,4.0
P51461,False,0,0,4.0
P51462,False,0,0,1.0
P51463,False,0,0,4.0
P51524,False,0,0,3.0
P51588,False,0,0,2.0
P51641,False,0,0,4.0
P51653,False,0,0,3.0
P51654,False,0,0,3.0
P51655,False,0,0,3.0
P51662,False,0,0,2.0
P51693,False,0,0,4.0
P51694,False,0,0,2.0
P51740,False,0,0,1.0
P51759,False,0,0,3.0
P51764,False,0,0,3.0
P51765,False,0,0,3.0
P51779,False,0,0,2.0
P51780,False,0,0,3.0
P51865,False,0,0,3.0
P51878,False,0,0,2.0
P51917,False,0,0,1.0
P51918,False,0,0,1.0
P51919,False,0,0,1.0
P51921,False,0,0,1.0
P51922,False,0,0,1.0
P51923,False,0,0,1.0
P51924,False,0,0,1.0
P51925,False,0,0,1.0
P52113,False,0,0,3.0
P52114,False,0,0,3.0
P52115,False,0,0,3.0
P52211,False,0,0,2.0
P52212,False,0,0,1.0
P52307,False,0,0,4.0
P52400,False,0,0,3.0
P52401,False,0,0,3.0
P52402,False,0,0,3.0
P52403,False,0,0,2.0
P52404,False,0,0,2.0
P52405,False,0,0,2.0
P52407,False,0,0,3.0
P52700,False,0,0,4.0
P52711,False,0,0,3.0
P52718,False,0,0,1.0
P52719,False,0,0,1.0
P52754,False,0,0,2.0
P52793,False,0,0,3.0
P52794,False,0,0,3.0
P52797,False,0,0,3.0
P52798,False,0,0,3.0
P52801,False,0,0,3.0
P52802,False,0,0,3.0
P52803,False,0,0,3.0
P52804,False,0,0,3.0
P52823,False,0,0,3.0
P52826,False,0,0,4.0
P52905,False,0,0,2.0
P52961,False,0,0,3.0
P53007,False,0,0,3.0
P53140,False,0,0,2.0
P53219,False,0,0,4.0
P53301,False,0,0,4.0
P53334,False,0,0,1.0
P53346,False,0,0,2.0
P53366,False,0,0,2.0
P53379,False,0,0,3.0
P53601,False,0,0,4.0
P53621,False,0,0,2.0
P53626,False,0,0,4.0
P53813,False,0,0,2.0
P53872,False,0,0,4.0
P54097,False,0,0,3.0
P54197,False,0,0,4.0
P54228,False,0,0,3.0
P54229,False,0,0,3.0
P54230,False,0,0,3.0
P54422,False,0,0,1.0
P54615,False,0,0,2.0
P54624,False,0,0,2.0
P54625,False,0,0,2.0
P54627,False,0,0,2.0
P54628,False,0,0,2.0
P54629,False,0,0,2.0
P54630,False,0,0,2.0
P54660,False,0,0,4.0
P54684,False,0,0,2.0
P54796,False,0,0,2.0
P54826,False,0,0,3.0
P54828,False,0,0,3.0
P54877,False,0,0,2.0
P54958,False,0,0,1.0
P55085,False,0,0,4.0
P55086,False,0,0,4.0
P55089,False,0,0,4.0
P55090,False,0,0,4.0
P55091,False,0,0,2.0
P55095,False,0,0,1.0
P55099,False,0,0,3.0
P55101,False,0,0,2.0
P55152,False,0,0,3.0
P55206,False,0,0,4.0
P55207,False,0,0,4.0
P55208,False,0,0,4.0
P55210,False,0,0,3.0
P55211,False,0,0,2.0
P55212,False,0,0,3.0
P55213,False,0,0,3.0
P55214,False,0,0,3.0
P55215,False,0,0,1.0
P55244,False,0,0,1.0
P55246,False,0,0,1.0
P55247,False,0,0,1.0
P55252,False,0,0,4.0
P55259,False,0,0,1.0
P55280,False,0,0,1.0
P55284,False,0,0,1.0
P55285,False,0,0,1.0
P55286,False,0,0,1.0
P55287,False,0,0,1.0
P55288,False,0,0,1.0
P55289,False,0,0,1.0
P55290,False,0,0,4.0
P55291,False,0,0,1.0
P55314,False,0,0,1.0
P55319,False,0,0,1.0
P55325,False,0,0,3.0
P55330,False,0,0,1.0
P55747,False,0,0,3.0
P55748,False,0,0,3.0
P55790,False,0,0,1.0
P55796,False,0,0,2.0
P55806,False,0,0,3.0
P55807,False,0,0,3.0
P55854,False,0,0,3.0
P55865,False,0,0,2.0
P55867,False,0,0,2.0
P55885,False,0,0,1.0
P55897,False,0,0,4.0
P55939,False,0,0,4.0
P55956,False,0,0,3.0
P55963,False,0,0,0.0
P56159,False,0,0,1.0
P56161,False,0,0,2.0
P56174,False,0,0,3.0
P56249,False,0,0,1.0
P56254,False,0,0,3.0
P56283,False,0,0,4.0
P56308,False,0,0,4.0
P56318,False,0,0,3.0
P56348,False,0,0,1.0
P56386,False,0,0,0.0
P56388,False,0,0,1.0
P56425,False,0,0,3.0
P56469,False,0,0,4.0
P56488,False,0,0,4.0
P56529,False,0,0,0.0
P56568,False,0,0,2.0
P56626,False,0,0,4.0
P56633,False,0,0,0.0
P56636,False,0,0,0.0
P56638,False,0,0,0.0
P56639,False,0,0,0.0
P56640,False,0,0,0.0
P56650,False,0,0,1.0
P56652,False,0,0,3.0
P56676,False,0,0,0.0
P56688,False,0,0,3.0
P56708,False,0,0,0.0
P56711,False,0,0,0.0
P56712,False,0,0,0.0
P56713,False,0,0,0.0
P56714,False,0,0,0.0
P56717,False,0,0,1.0
P56778,False,0,0,4.0
P56782,False,0,0,1.0
P56817,False,0,0,1.0
P56818,False,0,0,1.0
P56819,False,0,0,1.0
P56852,False,0,0,0.0
P56942,False,0,0,2.0
P56943,False,0,0,2.0
P56973,False,0,0,0.0
P56974,False,0,0,2.0
P57039,False,0,0,2.0
P57096,False,0,0,2.0
P57672,False,0,0,0.0
P57719,False,0,0,3.0
P57774,False,0,0,2.0
P58019,False,0,0,2.0
P58073,False,0,0,2.0
P58273,False,0,0,1.0
P58440,False,0,0,3.0
P58443,False,0,0,3.0
P58454,False,0,0,3.0
P58455,False,0,0,3.0
P58457,False,0,0,3.0
P58514,False,0,0,1.0
P58519,False,0,0,1.0
P58560,False,0,0,1.0
P58583,False,0,0,3.0
P58599,False,0,0,4.0
P58604,False,0,0,0.0
P58784,False,0,0,0.0
P58786,False,0,0,0.0
P58787,False,0,0,0.0
P58806,False,0,0,3.0
P58808,False,0,0,0.0
P58809,False,0,0,0.0
P58811,False,0,0,0.0
P58844,False,0,0,4.0
P58846,False,0,0,0.0
P58906,False,0,0,2.0
P58911,False,0,0,2.0
P58913,False,0,0,0.0
P58917,False,0,0,0.0
P58920,False,0,0,0.0
P58922,False,0,0,0.0
P58924,False,0,0,0.0
P58925,False,0,0,0.0
P58930,False,0,0,0.0
P59018,False,0,0,2.0
P59082,False,0,0,2.0
P59097,False,0,0,3.0
P59261,False,0,0,1.0
P59262,False,0,0,1.0
P59359,False,0,0,2.0
P59368,False,0,0,0.0
P59406,False,0,0,3.0
P59665,False,0,0,0.0
P59666,False,0,0,0.0
P59833,False,0,0,2.0
P59888,False,0,0,4.0
P59906,False,0,0,1.0
P59914,False,0,0,3.0
P60016,False,0,0,3.0
P60022,False,0,0,0.0
P60023,False,0,0,0.0
P60030,False,0,0,0.0
P60031,False,0,0,0.0
P60032,False,0,0,0.0
P60041,False,0,0,4.0
P60042,False,0,0,4.0
P60207,False,0,0,0.0
P60242,False,0,0,2.0
P60243,False,0,0,2.0
P60252,False,0,0,0.0
P60253,False,0,0,0.0
P60272,False,0,0,0.0
P60274,False,0,0,0.0
P60523,False,0,0,4.0
P60529,False,0,0,4.0
P60530,False,0,0,4.0
P60590,False,0,0,0.0
P60755,False,0,0,4.0
P60756,False,0,0,4.0
P60761,False,0,0,2.0
P60980,False,0,0,0.0
P61103,False,0,0,0.0
P61104,False,0,0,0.0
P61116,False,0,0,3.0
P61118,False,0,0,3.0
P61148,False,0,0,3.0
P61149,False,0,0,3.0
P61229,False,0,0,0.0
P61261,False,0,0,0.0
P61262,False,0,0,0.0
P61263,False,0,0,0.0
P61278,False,0,0,4.0
P61279,False,0,0,4.0
P61282,False,0,0,4.0
P61312,False,0,0,1.0
P61364,False,0,0,1.0
P61365,False,0,0,1.0
P61366,False,0,0,1.0
P61409,False,0,0,0.0
P61761,False,0,0,3.0
P61762,False,0,0,3.0
P61766,False,0,0,3.0
P61767,False,0,0,3.0
P61768,False,0,0,3.0
P61849,False,0,0,2.0
P61855,False,0,0,1.0
P61914,False,0,0,4.0
P61915,False,0,0,4.0
P62177,False,0,0,3.0
P62178,False,0,0,3.0
P62179,False,0,0,3.0
P62180,False,0,0,3.0
P62181,False,0,0,3.0
P62182,False,0,0,3.0
P62530,False,0,0,2.0
P62531,False,0,0,2.0
P62544,False,0,0,1.0
P62545,False,0,0,1.0
P62546,False,0,0,1.0
P62547,False,0,0,1.0
P62548,False,0,0,1.0
P62549,False,0,0,1.0
P62568,False,0,0,1.0
P62569,False,0,0,1.0
P62570,False,0,0,1.0
P62571,False,0,0,1.0
P62804,False,0,0,3.0
P62903,False,0,0,0.0
P62926,False,0,0,4.0
P62927,False,0,0,4.0
P62928,False,0,0,4.0
P62929,False,0,0,4.0
P62930,False,0,0,4.0
P62931,False,0,0,4.0
P63105,False,0,0,4.0
P63106,False,0,0,4.0
P63107,False,0,0,4.0
P63108,False,0,0,4.0
P63109,False,0,0,4.0
P63110,False,0,0,4.0
P63111,False,0,0,4.0
P63112,False,0,0,4.0
P63152,False,0,0,3.0
P63153,False,0,0,3.0
P63181,False,0,0,2.0
P63182,False,0,0,4.0
P63186,False,0,0,1.0
P63292,False,0,0,4.0
P63298,False,0,0,3.0
P65830,False,0,0,4.0
P65831,False,0,0,4.0
P66125,False,0,0,4.0
P66126,False,0,0,4.0
P66133,False,0,0,4.0
P66134,False,0,0,4.0
P66135,False,0,0,4.0
P66136,False,0,0,4.0
P66137,False,0,0,4.0
P66139,False,0,0,4.0
P67788,False,0,0,1.0
P67815,False,0,0,4.0
P67816,False,0,0,4.0
P67817,False,0,0,4.0
P67818,False,0,0,4.0
P67861,False,0,0,1.0
P67863,False,0,0,1.0
P67885,False,0,0,0.0
P67886,False,0,0,0.0
P67934,False,0,0,3.0
